cell	nGene	nUMI	orig.ident	percent.mito	batch	bigBatch	outer_id	inner_id	bigInner_id	res.0.6	cluster	S.Score	G2M.Score	Phase	tSNE_1	tSNE_2	ABratio	cleanReads	mpRatio	mitoRatio	ERCCratio	avgCor	doublet	filter	tissue	samplingPos	ident	ident_old
SPZ_C-A10_07	4864	22556	Epi	0.137492240844196	SPZ_C-A10	SPZ_C	1	7	5-8	4	Kidney	-0.105824111004728	-0.0781580412009007	G1	-25.9290827947007	-2.69879696399906	0.984468770103953	1539488	0.9142	0.137461766922293	0.0415258254781986	1	FALSE	TRUE	Kidney	cortex	Kidney	LoH
SPZ_C-A10_10	5759	44974	Epi	0.0943538882341168	SPZ_C-A10	SPZ_C	2	2	1-4	2	Kidney	-0.110970014964697	-0.0948974955640344	G1	-1.82426371004123	-12.9822755123785	0.986502949793714	1763836	0.9071	0.0943413007226237	0.0484407101005232	1	FALSE	TRUE	Kidney	cortex	Kidney	PC-BCAT1
SPZ_C-A10_11	5690	33845	Epi	0.0900898238978844	SPZ_C-A10	SPZ_C	2	3	1-4	6	Kidney	-0.0872705400155002	-0.0717523134345889	G1	-15.2388616972436	-7.07803715997189	0.987621543985637	1525301	0.9141	0.0900845003840927	0.0531698137791033	1	FALSE	TRUE	Kidney	cortex	Kidney	DT
SPZ_C-A10_12	5606	29559	Epi	0.0855973204317082	SPZ_C-A10	SPZ_C	2	4	1-4	2	Kidney	-0.0674274573852698	-0.0982590729947048	G1	-2.99191009048182	-12.7829194015964	0.982801384572769	1554359	0.9214	0.0855915288067932	0.0489877391381729	1	FALSE	TRUE	Kidney	cortex	Kidney	PC-BCAT1
SPZ_C-A10_16	5120	24499	Epi	0.105273899910197	SPZ_C-A10	SPZ_C	2	8	5-8	6	Kidney	-0.0925800840330309	-0.0498697175763186	G1	-12.4361603712117	-10.3974292941657	0.990591652571267	1868513	0.9197	0.105248122755468	0.0432570159089316	1	FALSE	TRUE	Kidney	cortex	Kidney	DT
SPZ_C-A10_17	4564	21461	Epi	0.166394855784912	SPZ_C-A10	SPZ_C	3	1	1-4	6	Kidney	-0.064135529809627	-0.0716665569122008	G1	-22.6403642442201	-11.4594196012295	0.990534632062903	1338687	0.9036	0.166394855784912	0.0816258617406862	1	FALSE	TRUE	Kidney	cortex	Kidney	LoH
SPZ_C-A10_19	5728	31559	Epi	0.0506433415731761	SPZ_C-A10	SPZ_C	3	3	1-4	0	Kidney	-0.0751137025124556	-0.0961060976483171	G1	13.2963132158705	13.9801004397201	0.988018908736658	1659171	0.9146	0.0506353179758548	0.0499004996102958	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A10_21	6416	28330	Epi	0.0778381813047162	SPZ_C-A10	SPZ_C	3	5	5-8	3	Kidney	0.0144405194454784	0.07384387598099	G2M	-9.93930327054441	13.3479011546897	0.985054712649227	1443731	0.9121	0.0778271918678526	0.0559339551278368	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-GPC3
SPZ_C-A10_22	8789	69239	Epi	0.102692241030678	SPZ_C-A10	SPZ_C	3	6	5-8	3	Kidney	0.213576224169356	0.459134475005248	G2M	-19.1640807689761	3.67112099706281	0.985264475314904	2229843	0.9125	0.102678893782945	0.0222199246369275	1	FALSE	TRUE	Kidney	cortex	Kidney	Epi-Prol
SPZ_C-A10_24	5104	22406	Epi	0.121842363652593	SPZ_C-A10	SPZ_C	3	8	5-8	4	Kidney	-0.173953898017572	-0.0675702004333147	G1	-27.1170800994468	-2.20308208378395	0.991440907075508	1681465	0.9179	0.121842363652593	0.0490989894884335	1	FALSE	TRUE	Kidney	cortex	Kidney	LoH
SPZ_C-A10_25	3899	14078	Epi	0.055133214920071	SPZ_C-A10	SPZ_C	4	1	1-4	0	Kidney	-0.0486655485302347	-0.0455836397815435	G1	6.5796243428493	22.2695104338667	0.982400800233732	1091824	0.9149	0.0551214661173462	0.113907167450622	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A10_29	4762	25473	Epi	0.0813898704358068	SPZ_C-A10	SPZ_C	4	5	5-8	2	Kidney	-0.051110994931004	-0.0840466546601067	G1	-1.28780393149601	-9.22873580868487	0.99100592028572	1576782	0.9128	0.0813770903666483	0.0704422442811757	1	FALSE	TRUE	Kidney	cortex	Kidney	PC-BCAT1
SPZ_C-A10_30	3919	20093	Epi	0.129809367378428	SPZ_C-A10	SPZ_C	4	6	5-8	6	Kidney	-0.0855941353017991	-0.0660922954282886	G1	-12.0055155137469	-10.243040034468	0.977783239548148	1144349	0.9116	0.129796446523665	0.0715809839250312	1	FALSE	TRUE	Kidney	cortex	Kidney	DT
SPZ_C-A10_32	6359	42633	Epi	0.100821018062397	SPZ_C-A10	SPZ_C	4	8	5-8	4	Kidney	-0.113692285963792	-0.0527706520115961	G1	-26.9840461688431	-3.29770944209302	0.994049686372397	2682840	0.9174	0.100802101411886	0.032105800181236	1	FALSE	TRUE	Kidney	cortex	Kidney	LoH
SPZ_C-A10_33	6586	41559	Epi	0.0626383675040909	SPZ_C-A10	SPZ_C	5	1	1-4	6	Kidney	-0.0802159247715399	-0.00677772789159159	G1	-19.6282472138448	-1.13561263767434	0.979839365756305	1588144	0.9065	0.0626338458576963	0.0557018875144394	1	FALSE	TRUE	Kidney	cortex	Kidney	DT
SPZ_C-A10_34	5652	39552	Epi	0.146274846998129	SPZ_C-A10	SPZ_C	5	2	1-4	6	Kidney	-0.118406661538996	-0.137784697816218	G1	-16.0396292423571	-13.6508695381793	0.973062101050536	1918295	0.9038	0.146234166814148	0.0389643569142991	1	FALSE	TRUE	Kidney	cortex	Kidney	DT
SPZ_C-A10_35	6922	80646	Epi	0.0545634920634921	SPZ_C-A10	SPZ_C	5	3	1-4	6	Kidney	-0.0931299134894641	-0.0880149776400014	G1	-8.27449689615953	-6.44735022198182	0.989115977123459	2444212	0.9097	0.0545587560603618	0.0341278603553872	1	FALSE	TRUE	Kidney	cortex	Kidney	DT
SPZ_C-A10_36	5415	22907	Epi	0.128961844058325	SPZ_C-A10	SPZ_C	5	4	1-4	6	Kidney	-0.144707709714828	-0.0792589784169017	G1	-23.3819197303167	-9.88662725283961	0.958362057515827	1015663	0.9133	0.12895058494849	0.0540928263462783	1	FALSE	TRUE	Kidney	cortex	Kidney	LoH
SPZ_C-A10_40	4525	17066	Epi	0.17760459392945	SPZ_C-A10	SPZ_C	5	8	5-8	4	Kidney	-0.137401893763424	-0.00243021626449605	G1	-23.9533412394738	-1.08829326570084	0.988998767188241	1446096	0.9201	0.177583782516991	0.0553406373652778	1	FALSE	TRUE	Kidney	cortex	Kidney	LoH
SPZ_C-A10_42	6461	36978	Epi	0.0972793163132843	SPZ_C-A10	SPZ_C	6	2	1-4	3	Kidney	-0.158257139418719	-0.0650281413612423	G1	-20.8579243783129	10.8777729419965	0.977600436001246	1941629	0.907	0.0972714243219124	0.0496579520288277	1	FALSE	TRUE	Kidney	cortex	Kidney	PT
SPZ_C-A10_43	3868	16229	Epi	0.0438185628004437	SPZ_C-A10	SPZ_C	6	3	1-4	0	Kidney	-0.0745424284015916	-0.0751424522409324	G1	4.65189488610431	16.6281290723399	0.98882431988106	1222168	0.8958	0.0438104627518639	0.0664701606890635	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A10_45	5038	22067	Epi	0.0869624325916527	SPZ_C-A10	SPZ_C	6	5	5-8	2	Kidney	-0.104485764512311	-0.0813650771595149	G1	-0.575611111384527	-8.58493633835457	0.984993945849842	1146571	0.9251	0.0869624325916527	0.0825496845441353	1	FALSE	TRUE	Kidney	cortex	Kidney	PC-BCAT1
SPZ_C-A10_47	4957	22254	Epi	0.169872371022829	SPZ_C-A10	SPZ_C	6	7	5-8	4	Kidney	-0.079105480286044	-0.0322371452052574	G1	-28.0763380291146	-4.87450958867901	0.966108713166292	1203044	0.9122	0.169857104340793	0.0767208108910471	1	FALSE	TRUE	Kidney	cortex	Kidney	LoH
SPZ_C-A10_48	3719	14106	Epi	0.0501949663239986	SPZ_C-A10	SPZ_C	6	8	5-8	0	Kidney	-0.0749166877230591	-0.0302572934481264	G1	7.52537584481227	11.7995824955136	0.984155494866797	926402	0.9167	0.050191407911527	0.0905295050938716	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A10_49	4154	20936	Epi	0.0449550926810625	SPZ_C-A10	SPZ_C	7	1	1-4	0	Kidney	-0.13258530499126	-0.0481601172331337	G1	4.77244439140725	13.9337315953715	0.987776867587293	1237983	0.8983	0.0449422103352756	0.0821666218375856	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A10_53	6786	30654	Epi	0.0804215196894065	SPZ_C-A10	SPZ_C	7	5	5-8	3	Kidney	0.0443335470742706	-0.0324263367536869	S	-21.437589297574	8.27957441827003	0.988940553412287	1582914	0.9121	0.0804084029227557	0.0398984380021855	1	FALSE	TRUE	Kidney	cortex	Kidney	PT
SPZ_C-A10_54	5273	20425	Epi	0.14259132308295	SPZ_C-A10	SPZ_C	7	6	5-8	2	Kidney	-0.108063198971811	-0.0599337081644376	G1	2.42929295804994	-12.4902180753983	0.98370103721394	1379355	0.9003	0.142549441942432	0.0473549651589721	1	FALSE	TRUE	Kidney	cortex	Kidney	PC-BCAT1
SPZ_C-A10_58	5580	30239	Epi	0.0267248792749884	SPZ_C-A10	SPZ_C	8	2	1-4	0	Kidney	-0.172527100491941	-0.141539516402281	G1	9.77930911626234	11.8811051781946	0.99029117130191	2156772	0.8991	0.0267151595305009	0.0466962914361551	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A10_61	4021	15350	Epi	0.113138686131387	SPZ_C-A10	SPZ_C	8	5	5-8	6	Kidney	-0.0404746328330755	-0.110649548944961	G1	-11.4752697595579	-12.1670378951106	0.983339533625311	1312972	0.8996	0.113072363707419	0.0451536979117303	1	FALSE	TRUE	Kidney	cortex	Kidney	DT
SPZ_C-A10_67	6969	47517	Epi	0.0389779854358715	SPZ_C-A10	SPZ_C	9	3	1-4	6	Kidney	-0.133864807639546	-0.0743314922831028	G1	-13.2045835421561	-9.26209291169686	0.992063120626292	1887454	0.9027	0.0389738841305583	0.0314135617956009	1	FALSE	TRUE	Kidney	cortex	Kidney	DT
SPZ_C-A10_69	4906	23118	Epi	0.109236426562838	SPZ_C-A10	SPZ_C	9	5	5-8	6	Kidney	-0.131101167744338	-0.076436946866505	G1	-14.7302106951408	-12.0075586150942	0.987256993743161	1403241	0.914	0.109212802768166	0.0573560583921626	1	FALSE	TRUE	Kidney	cortex	Kidney	DT
SPZ_C-A10_70	5412	28675	Epi	0.0731724330357143	SPZ_C-A10	SPZ_C	9	6	5-8	4	Kidney	-0.12154490194717	-0.0519948849960404	G1	-28.6135180824381	2.9390072560781	0.971664483449816	1346506	0.9164	0.0731596750008718	0.0435987476375662	1	FALSE	TRUE	Kidney	cortex	Kidney	LoH-Prog
SPZ_C-A10_71	5545	25818	Epi	0.0868453672141308	SPZ_C-A10	SPZ_C	9	7	5-8	3	Kidney	-0.0859714210367008	-0.0332452799587881	G1	-14.8907521613988	13.0878905031342	0.979975234202746	1856527	0.9073	0.0868386397087303	0.0331043266842183	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-GPC3
SPZ_C-A10_74	6140	29948	Epi	0.0815161128736016	SPZ_C-A10	SPZ_C	10	2	1-4	3	Kidney	0.021540601867553	-0.0882538405668904	S	-13.7916238591092	9.0210950733819	0.990522993676434	1708887	0.9057	0.081494341134444	0.0500355785418004	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-GPC3
SPZ_C-A10_76	4690	22564	Epi	0.0208333333333333	SPZ_C-A10	SPZ_C	10	4	1-4	0	Kidney	-0.0706653877155514	-0.105583290072658	G1	9.3285996876012	13.8572726114611	0.988024768943613	1166076	0.9155	0.0208287170396632	0.0653843018209197	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A10_78	5454	31463	Epi	0.0678321678321678	SPZ_C-A10	SPZ_C	10	6	5-8	3	Kidney	-0.067805000808367	-0.0114631451870892	G1	-12.1910353559583	8.91535874822839	0.980804394066929	1543683	0.9085	0.0678235443681668	0.0438651739279421	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-GPC3
SPZ_C-A10_84	5283	21524	Epi	0.110202564579075	SPZ_C-A10	SPZ_C	11	4	1-4	3	Kidney	-0.114580067673326	-0.0446037757368442	G1	-19.1932703263672	12.5384239342253	0.979320305156659	1283895	0.9163	0.110197444831591	0.070674538017413	1	FALSE	TRUE	Kidney	cortex	Kidney	PT
SPZ_C-A10_85	4695	19672	Epi	0.0968889792598617	SPZ_C-A10	SPZ_C	11	5	5-8	0	Kidney	-0.181554876563575	-0.0676027134449938	G1	-5.78522566064653	14.2674385613625	0.984786841099729	1203602	0.9129	0.0968840542876023	0.0553355336567702	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-GPC3
SPZ_C-A10_87	2571	6107	Epi	0.117791612057667	SPZ_C-A10	SPZ_C	11	7	5-8	0	Kidney	-0.113974637581629	-0.0216292703507684	G1	3.57766137664435	22.0834760699446	0.925192771235257	577191	0.8723	0.117733748157852	0.146525240912097	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-GPC3
SPZ_C-A10_89	5730	57393	Epi	0.0141672184853449	SPZ_C-A10	SPZ_C	12	1	1-4	0	Kidney	-0.112767981445143	-0.0651392963595619	G1	5.64543098556893	10.7565425986106	0.994601301734762	2477050	0.9093	0.0141654905650515	0.0489202108805957	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A10_90	7927	82783	Epi	0.0649093347185812	SPZ_C-A10	SPZ_C	12	2	1-4	3	Kidney	0.402890637325965	0.0866725744246835	S	-12.0488086613975	7.28539507278832	0.992626625479146	4211578	0.9121	0.0648928718084978	0.0194769164823659	1	FALSE	TRUE	Kidney	cortex	Kidney	Epi-Prol
SPZ_C-A10_91	4602	20742	Epi	0.0340936490331292	SPZ_C-A10	SPZ_C	12	3	1-4	0	Kidney	-0.189186641697328	-0.111513349775275	G1	-0.105210912604885	15.057973369276	0.955839721703279	927331	0.912	0.0340854305274323	0.0663745594380259	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A10_92	7327	118635	Epi	0.103387816000877	SPZ_C-A10	SPZ_C	12	4	1-4	6	Kidney	-0.0532120627244566	-0.0430653240513002	G1	-17.23879032575	-11.7548450874165	0.992080221316119	3237473	0.9109	0.103383458646617	0.0318294519641036	1	FALSE	TRUE	Kidney	cortex	Kidney	DT
SPZ_C-A10_93	7372	70159	Epi	0.0552506664005816	SPZ_C-A10	SPZ_C	12	5	5-8	3	Kidney	0.292865683034334	0.877085661665982	G2M	-13.6096586609726	4.19668369388489	0.990243120036289	2203254	0.9134	0.0552451539338654	0.03183108190717	1	FALSE	TRUE	Kidney	cortex	Kidney	Epi-Prol
SPZ_C-A10_94	4844	21716	Epi	0.0576152535347488	SPZ_C-A10	SPZ_C	12	6	5-8	0	Kidney	-0.117153783212339	-0.0322895372418888	G1	0.219158361198109	14.5132031723132	0.974849787165664	1389148	0.9124	0.0575860799116185	0.0542217995603704	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A11_01	3269	7784	Epi	0.0352275649267164	SPZ_C-A11	SPZ_C	1	1	1-4	0	Kidney	-0.130510549734824	-0.0996661738103597	G1	9.60359401414545	9.41348929087072	0.962282052200064	859684	0.8583	0.0351913691240688	0.0302371483364315	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A11_02	3187	13295	Epi	0.0581509064921387	SPZ_C-A11	SPZ_C	1	2	1-4	0	Kidney	-0.086369656447682	-0.0782316406434607	G1	3.9009399302651	18.7629273259067	0.982353606955268	1296027	0.8801	0.058133413551929	0.0876561128616854	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A11_07	7281	55467	Epi	0.0684420244126715	SPZ_C-A11	SPZ_C	1	7	5-8	3	Kidney	-0.14503762429797	-0.0747400098824811	G1	-14.602067442683	13.6020650105777	0.988490402980106	4147997	0.9108	0.0684346211397357	0.025049890777805	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-GPC3
SPZ_C-A11_10	2584	8123	Epi	0.0673645320197044	SPZ_C-A11	SPZ_C	2	2	1-4	0	Kidney	-0.091626531897617	-0.0283117202916019	G1	4.7797197263377	16.1658547946162	0.969303362812727	911055	0.8822	0.0673396528376216	0.100520529877647	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A11_12	4706	18954	Epi	0.167229551451187	SPZ_C-A11	SPZ_C	2	4	1-4	6	Kidney	-0.0379820934152609	-0.0307054205044142	G1	-25.6916319243322	-9.45255028094769	0.97254858741602	1729138	0.911	0.167185439198101	0.047110175184948	1	FALSE	TRUE	Kidney	cortex	Kidney	LoH
SPZ_C-A11_13	7271	75444	Epi	0.0563354144298193	SPZ_C-A11	SPZ_C	2	5	5-8	2	Kidney	-0.135663574142348	-0.113809060765359	G1	-3.69241676648008	-11.515794883155	0.991124999136385	4441053	0.9154	0.0563331742749589	0.0352498226039296	1	FALSE	TRUE	Kidney	cortex	Kidney	PC-BCAT1
SPZ_C-A11_14	4975	15537	Epi	0.128074694140373	SPZ_C-A11	SPZ_C	2	6	5-8	6	Kidney	-0.11300298866751	-0.0941762399945734	G1	-18.5707854847401	-12.3131126512716	0.973660850847413	572092	0.829	0.127984042210926	0.0100315195026923	1	FALSE	TRUE	Kidney	cortex	Kidney	DT
SPZ_C-A11_17	5833	43373	Epi	0.187655630360601	SPZ_C-A11	SPZ_C	3	1	1-4	6	Kidney	-0.144498328309679	-0.112336472962452	G1	-17.2025665072331	-12.4545936820428	0.991296869939377	3225844	0.9001	0.18764697745193	0.0433028115226114	1	FALSE	TRUE	Kidney	cortex	Kidney	DT
SPZ_C-A11_21	5769	29147	Epi	0.107218829341934	SPZ_C-A11	SPZ_C	3	5	5-8	6	Kidney	-0.0813403091642946	-0.0347805239732443	G1	-21.5739389642117	-8.41527630301911	0.98770006232981	2710419	0.9153	0.107215150787388	0.0452116843070256	1	FALSE	TRUE	Kidney	cortex	Kidney	LoH
SPZ_C-A11_23	5799	27476	Epi	0.15960544514814	SPZ_C-A11	SPZ_C	3	7	5-8	6	Kidney	-0.0881329019742174	-0.120627675007727	G1	-13.6663556007928	-14.0277584963546	0.984149186843844	2273284	0.9009	0.159582211223524	0.0450119184316745	1	FALSE	TRUE	Kidney	cortex	Kidney	DT
SPZ_C-A11_25	4911	21178	Epi	0.118005383198753	SPZ_C-A11	SPZ_C	4	1	1-4	2	Kidney	-0.0673921398583913	0.0827578628762509	G2M	1.56172863293828	-8.64334203157876	0.98740675132343	2634988	0.9059	0.117977528089888	0.0603906065996354	1	FALSE	TRUE	Kidney	cortex	Kidney	PC-BCAT1
SPZ_C-A11_27	6184	38252	Epi	0.0357394964574237	SPZ_C-A11	SPZ_C	4	3	1-4	0	Kidney	-0.167236049871143	-0.0874763646786095	G1	13.0850117578686	13.8210674658367	0.98762722991706	2421746	0.908	0.0357357592868533	0.0368130526064127	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A11_30	4728	21768	Epi	0.0543942665502825	SPZ_C-A11	SPZ_C	4	6	5-8	0	Kidney	-0.0844792904012284	-0.0725883196399577	G1	8.00023122687367	12.7172384477354	0.974477693390485	1772106	0.9079	0.0543917677324513	0.0709166986377127	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A11_34	6895	41258	Epi	0.10464439811897	SPZ_C-A11	SPZ_C	5	2	1-4	6	Kidney	-0.150002240134425	-0.0533621826215175	G1	-25.0405404520047	-9.2628041671287	0.971520951943063	3546919	0.9082	0.104629180804653	0.0285303557143653	1	FALSE	TRUE	Kidney	cortex	Kidney	LoH
SPZ_C-A11_37	8359	69812	Epi	0.103595473427876	SPZ_C-A11	SPZ_C	5	5	5-8	4	Kidney	0.697732190084714	0.523173761817099	S	-20.4513676413773	3.86142293425227	0.991423598644296	4174475	0.9134	0.103592505586432	0.0260598333247017	1	FALSE	TRUE	Kidney	cortex	Kidney	Epi-Prol
SPZ_C-A11_39	3851	12967	Epi	0.0258368039487891	SPZ_C-A11	SPZ_C	5	7	5-8	0	Kidney	-0.161328457726664	-0.0794865878232582	G1	9.23138377796513	12.7762803254297	0.973680629050425	1218355	0.8982	0.0258348114444359	0.0768239134958817	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A11_40	5938	29880	Epi	0.102543507362784	SPZ_C-A11	SPZ_C	5	8	5-8	4	Kidney	-0.159649655021738	-0.0263997591142787	G1	-25.7094568710503	-0.812744376566418	0.99116460340146	2968856	0.9151	0.102540075633346	0.0367303848481435	1	FALSE	TRUE	Kidney	cortex	Kidney	LoH
SPZ_C-A11_44	5537	28137	Epi	0.10243104918965	SPZ_C-A11	SPZ_C	6	4	1-4	6	Kidney	-0.0993487856695801	-0.0984883590646072	G1	-14.6578689227408	-12.0676850767368	0.987246043365464	2391691	0.9124	0.102423768569195	0.0358712482488458	1	FALSE	TRUE	Kidney	cortex	Kidney	DT
SPZ_C-A11_48	4015	14579	Epi	0.0814296494477602	SPZ_C-A11	SPZ_C	6	8	5-8	0	Kidney	-0.0896874542218001	-0.0837313616440131	G1	3.43576709203832	21.3171252131124	0.984596244158679	1699488	0.9185	0.0814128943758573	0.0866884794443201	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-GPC3
SPZ_C-A11_54	6506	40927	Epi	0.0685189257874545	SPZ_C-A11	SPZ_C	7	6	5-8	3	Kidney	-0.185619902949713	-0.0798781613090117	G1	-14.5593226750567	13.5039295442348	0.986630017488735	3090656	0.911	0.0685088812333553	0.0332869459624449	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-GPC3
SPZ_C-A11_56	5819	26904	Epi	0.0898446212177533	SPZ_C-A11	SPZ_C	7	8	5-8	3	Kidney	-0.138035391629513	-0.0990510938098088	G1	-7.43659568718617	14.0922003695264	0.992325482193365	2954202	0.9187	0.0898279258185602	0.0502524144489308	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-GPC3
SPZ_C-A11_59	6570	62444	Epi	0.0942810012651943	SPZ_C-A11	SPZ_C	8	3	1-4	6	Kidney	-0.107783931525339	-0.0634937037653176	G1	-19.0884841861305	-10.6657094843068	0.991674020251518	3012126	0.9042	0.094273452262755	0.0479723897946223	1	FALSE	TRUE	Kidney	cortex	Kidney	DT
SPZ_C-A11_60	4234	19011	Epi	0.0994687286307927	SPZ_C-A11	SPZ_C	8	4	1-4	0	Kidney	-0.104449379765977	-0.11986070447278	G1	0.963973872141675	12.7836408688696	0.988037924032194	1994736	0.907	0.0994634967389017	0.0597223267853838	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-GPC3
SPZ_C-A11_65	4466	19285	Epi	0.052328596618608	SPZ_C-A11	SPZ_C	9	1	1-4	0	Kidney	-0.158160839558555	-0.0974008058821721	G1	1.5915624293132	17.2659923274648	0.985303265139201	1898049	0.9051	0.0523204563131968	0.0622136333509397	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A11_71	2109	5740	Epi	0.137726638772664	SPZ_C-A11	SPZ_C	9	7	5-8	0	Kidney	-0.0368546498208757	0.00845266765816174	G2M	-0.366557678494954	17.1325448050485	0.96956664539872	1586439	0.8881	0.137630662020906	0.0839728710942451	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-GPC3
SPZ_C-A11_72	2756	7938	Epi	0.078241149048759	SPZ_C-A11	SPZ_C	9	8	5-8	0	Kidney	-0.102598458068315	-0.111102079421451	G1	7.28857263363374	24.8629647638648	0.979147823502006	1629213	0.9001	0.0782017378163959	0.0898553467716778	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A11_73	6336	46829	Epi	0.0708962395097055	SPZ_C-A11	SPZ_C	10	1	1-4	6	Kidney	-0.12927227250778	-0.0821198526987856	G1	-15.1639170541149	-8.93251149365546	0.98727266502115	3149207	0.9029	0.0708871570406747	0.0397997373043468	1	FALSE	TRUE	Kidney	cortex	Kidney	DT
SPZ_C-A11_78	4423	22920	Epi	0.0319441413921012	SPZ_C-A11	SPZ_C	10	6	5-8	0	Kidney	-0.0758049850059901	-0.0843997686058863	G1	3.83338186495502	17.5125470124673	0.97821660927004	1940701	0.8996	0.0319343861792165	0.0550743586514823	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A11_79	7144	91938	Epi	0.046347459101984	SPZ_C-A11	SPZ_C	10	7	5-8	2	Kidney	-0.0809480019840627	-0.064612434354358	G1	-4.2368221014022	-11.964555674152	0.984971653824577	4724361	0.9017	0.0463464508690639	0.038471425734444	1	FALSE	TRUE	Kidney	cortex	Kidney	PC-BCAT1
SPZ_C-A11_81	5611	37145	Epi	0.108580351614032	SPZ_C-A11	SPZ_C	11	1	1-4	2	Kidney	-0.0195292910834034	-0.0760308496093787	G1	-0.619161678103957	-12.2427784211166	0.987129369076656	2448704	0.882	0.108568659649501	0.0476354502085916	1	FALSE	TRUE	Kidney	cortex	Kidney	PC-BCAT1
SPZ_C-A11_86	5265	26413	Epi	0.0583891855049415	SPZ_C-A11	SPZ_C	11	6	5-8	0	Kidney	-0.162458924799325	-0.120047555523932	G1	-1.1796550746043	14.4067716359007	0.978179855873837	2139851	0.9041	0.0583692936634113	0.0460428179814624	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-GPC3
SPZ_C-A11_88	6346	34904	Epi	0.0962546923804339	SPZ_C-A11	SPZ_C	11	8	5-8	6	Kidney	-0.101926172267726	-0.0361858157878095	G1	-23.0045735603183	-9.19347292625078	0.978241878443487	2489535	0.8959	0.0962298745201398	0.0312180698471803	1	FALSE	TRUE	Kidney	cortex	Kidney	LoH
SPZ_C-A11_90	4857	25251	Epi	0.0312487623272209	SPZ_C-A11	SPZ_C	12	2	1-4	0	Kidney	-0.130366503463688	-0.0311651519613217	G1	5.93934663225161	17.1609986580809	0.987401326145884	2269886	0.8996	0.0312438126163228	0.0624061589524044	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A11_91	6603	40115	Epi	0.173123909249564	SPZ_C-A11	SPZ_C	12	3	1-4	2	Kidney	0.517140296874873	0.134643170678619	S	2.14753695295627	-7.53267232177824	0.94651245026634	1486374	0.8925	0.173093700924795	0.0314728436161171	1	FALSE	TRUE	Kidney	cortex	Kidney	PC-BCAT1
SPZ_C-A11_96	4670	26974	Epi	0.0252502780867631	SPZ_C-A11	SPZ_C	12	8	5-8	0	Kidney	-0.0557056920489395	-0.0640226103772194	G1	11.4240301142821	13.4884684345382	0.961317446435718	2122760	0.8997	0.0252446619217082	0.0613105924110502	1	FALSE	TRUE	Kidney	cortex	Kidney	Podocyte-PLA2R1
SPZ_C-A19_04	5574	24037	Epi	0.154127829560586	SPZ_C-A19	SPZ_C	1	4	1-4	6	Kidney	-0.0566072496718641	-0.139533696166459	G1	-13.4187015737248	-14.6099120897229	0.965352185119059	2522273	0.8809	0.15403809365383	0.0274562438257839	1	FALSE	TRUE	Kidney	cortex	Kidney	DT
