myAUC	avg_diff	power	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
0.571	0.353677382150354	0.142	0.353677382150354	0.431	0.365	NA	Kidney	ST3GAL1
0.57	0.310334381001452	0.14	0.310334381001452	0.986	0.974	NA	Kidney	DNAJA1
0.569	0.434727022563281	0.138	0.434727022563281	0.49	0.411	NA	Kidney	ANXA1
0.432	-0.282902021716142	0.136	-0.282902021716142	0.912	0.906	NA	Kidney	HMGB1P6
0.568	0.441549165105876	0.136	0.441549165105876	0.484	0.417	NA	Kidney	ZNF165
0.568	0.389256366930248	0.136	0.389256366930248	0.648	0.573	NA	Kidney	ADAMTS1
0.567	0.3053500745908	0.134	0.3053500745908	0.344	0.245	NA	Kidney	DLG2
0.567	0.280149190875738	0.134	0.280149190875738	0.262	0.155	NA	Kidney	MSRB3
0.434	-0.431046405037408	0.132	-0.431046405037408	0.207	0.321	NA	Kidney	CTSV
0.566	0.411752845506959	0.132	0.411752845506959	0.316	0.224	NA	Kidney	RP11-363E7.4
0.435	-0.266110121811913	0.13	-0.266110121811913	0.72	0.766	NA	Kidney	MDN1
0.565	1.08768077071108	0.13	1.08768077071108	0.552	0.531	NA	Kidney	PLCE1
0.565	0.533310358390952	0.13	0.533310358390952	0.539	0.491	NA	Kidney	AQP3
0.564	0.255834931660867	0.128	0.255834931660867	0.543	0.476	NA	Kidney	NTN4
0.437	-0.295489637344833	0.126	-0.295489637344833	0.824	0.84	NA	Kidney	NHP2
0.562	0.584223941192673	0.124	0.584223941192673	0.593	0.634	NA	Kidney	CLCN5
0.438	-0.381699325639575	0.124	-0.381699325639575	0.666	0.722	NA	Kidney	MCM3
0.56	0.298683569057617	0.12	0.298683569057617	0.671	0.566	NA	Kidney	UACA
0.56	0.261521092669425	0.12	0.261521092669425	0.847	0.853	NA	Kidney	HECA
0.44	-0.469716082770018	0.12	-0.469716082770018	0.906	0.898	NA	Kidney	KCNQ1OT1
0.441	-0.465122162409683	0.118	-0.465122162409683	0.787	0.816	NA	Kidney	MCM7
0.441	-1.35460350556962	0.118	-1.35460350556962	0.375	0.452	NA	Kidney	CPM
0.558	0.420213331631915	0.116	0.420213331631915	0.97	0.946	NA	Kidney	ATP1A1
0.554	0.306483420350701	0.108	0.306483420350701	0.319	0.228	NA	Kidney	PLAU
0.447	-0.302330138950936	0.106	-0.302330138950936	0.36	0.421	NA	Kidney	C1orf115
0.449	-0.306840495236542	0.102	-0.306840495236542	0.79	0.859	NA	Kidney	HIST1H4C
0.449	-0.409702597931782	0.102	-0.409702597931782	0.199	0.276	NA	Kidney	ETV5
0.549	0.33740888516912	0.0980000000000001	0.33740888516912	0.588	0.621	NA	Kidney	B4GAT1
0.452	-0.680824800630451	0.096	-0.680824800630451	0.714	0.76	NA	Kidney	UROD
0.544	0.264966387633963	0.0880000000000001	0.264966387633963	0.689	0.735	NA	Kidney	LDLR
0.456	-0.378702065632857	0.088	-0.378702065632857	0.3	0.37	NA	Kidney	MAF
0.456	-0.432597410141074	0.088	-0.432597410141074	0.552	0.605	NA	Kidney	DLC1
0.458	-0.357076094677711	0.084	-0.357076094677711	0.823	0.869	NA	Kidney	ANXA4
0.46	0.389560724018537	0.08	0.389560724018537	0.712	0.706	NA	Kidney	CLU
0.538	0.259358546842834	0.0760000000000001	0.259358546842834	0.349	0.301	NA	Kidney	SLITRK4
0.463	-0.281424879502345	0.074	-0.281424879502345	0.271	0.331	NA	Kidney	GBP1
0.463	-0.315075063133851	0.074	-0.315075063133851	0.951	0.916	NA	Kidney	TUBB
0.468	0.382728083253736	0.0639999999999999	0.382728083253736	0.526	0.672	NA	Kidney	RAP2B
0.468	-0.606172033666797	0.0639999999999999	-0.606172033666797	0.267	0.337	NA	Kidney	MEG3
0.471	-0.273834745370091	0.0580000000000001	-0.273834745370091	0.583	0.654	NA	Kidney	CTD-3252C9.4
0.471	-0.344922717762756	0.0580000000000001	-0.344922717762756	0.428	0.506	NA	Kidney	IFI6
0.474	-0.26732621822746	0.052	-0.26732621822746	0.757	0.771	NA	Kidney	REXO2
0.524	0.338661157321847	0.048	0.338661157321847	0.343	0.298	NA	Kidney	HMGCS2
0.523	0.557241700999452	0.046	0.557241700999452	0.271	0.259	NA	Kidney	AKR1C2
0.523	0.289303742641524	0.046	0.289303742641524	0.449	0.484	NA	Kidney	AIM1
0.479	0.506493508029254	0.042	0.506493508029254	0.401	0.531	NA	Kidney	IQGAP2
0.519	0.365248155460033	0.038	0.365248155460033	0.776	0.856	NA	Kidney	GOLIM4
0.519	-0.318930105900289	0.038	-0.318930105900289	0.567	0.534	NA	Kidney	RAP1GAP2
0.488	-0.288573457526881	0.024	-0.288573457526881	0.797	0.704	NA	Kidney	TRIB1
0.488	-0.307080436824977	0.024	-0.307080436824977	0.341	0.362	NA	Kidney	MST1
0.489	-0.556939616705986	0.022	-0.556939616705986	0.24	0.259	NA	Kidney	FCGBP
0.51	0.29059001062391	0.02	0.29059001062391	0.766	0.85	NA	Kidney	AHI1
0.504	0.425346046554878	0.00800000000000001	0.425346046554878	0.79	0.918	NA	Kidney	TPM1
0.502	-0.432336427853294	0.004	-0.432336427853294	0.875	0.846	NA	Kidney	NPC2
0.498	-0.839007677413715	0.004	-0.839007677413715	0.811	0.754	NA	Kidney	HBG2
0.501	-0.620503565986942	0.002	-0.620503565986942	0.53	0.499	NA	Kidney	HBG1
0.965	1.05081105516024	0.93	1.05081105516024	1	0.808	NA	Large intestine	FRYL
0.959	1.45687518743421	0.918	1.45687518743421	1	0.693	NA	Large intestine	SLC12A2
0.957	2.36260323138695	0.914	2.36260323138695	1	0.23	NA	Large intestine	LGALS4
0.944	0.815508027121596	0.888	0.815508027121596	0.929	0.061	NA	Large intestine	TFF3
0.942	1.30636261183044	0.884	1.30636261183044	1	0.154	NA	Large intestine	CDX2
0.938	1.18024167459036	0.876	1.18024167459036	1	0.279	NA	Large intestine	VIL1
0.938	1.05940091931407	0.876	1.05940091931407	1	0.64	NA	Large intestine	IDH1
0.934	0.696088412094536	0.868	0.696088412094536	1	0.219	NA	Large intestine	GPX2
0.932	1.13390941963268	0.864	1.13390941963268	1	0.443	NA	Large intestine	LGALS3
0.931	0.821463137973369	0.862	0.821463137973369	1	0.786	NA	Large intestine	DSG2
0.929	1.02203405628621	0.858	1.02203405628621	1	0.508	NA	Large intestine	MAPK13
0.928	0.581234232544554	0.856	0.581234232544554	0.857	0.001	NA	Large intestine	HOXA13
0.926	0.317906472792618	0.852	0.317906472792618	1	0.148	NA	Large intestine	TRIM71
0.921	0.872796893212267	0.842	0.872796893212267	1	0.204	NA	Large intestine	POF1B
0.92	0.9244336118328	0.84	0.9244336118328	0.857	0.033	NA	Large intestine	CDHR1
0.918	0.689838569205469	0.836	0.689838569205469	0.929	0.186	NA	Large intestine	SATB2
0.917	1.06440261068617	0.834	1.06440261068617	0.929	0.144	NA	Large intestine	CDX1
0.916	0.760576633125715	0.832	0.760576633125715	1	0.663	NA	Large intestine	AKAP1
0.911	0.868762083565373	0.822	0.868762083565373	1	0.888	NA	Large intestine	ZFP36L2
0.911	0.34680313804642	0.822	0.34680313804642	0.929	0.092	NA	Large intestine	CLRN3
0.903	1.01937023293861	0.806	1.01937023293861	1	0.88	NA	Large intestine	NET1
0.903	0.778871141637113	0.806	0.778871141637113	1	0.216	NA	Large intestine	HNF4A
0.895	0.991244442049397	0.79	0.991244442049397	1	0.747	NA	Large intestine	ELF3
0.895	0.655784378598567	0.79	0.655784378598567	0.929	0.238	NA	Large intestine	CHDH
0.893	0.885617111616044	0.786	0.885617111616044	1	0.919	NA	Large intestine	RAB11FIP1
0.893	0.735291743226584	0.786	0.735291743226584	1	0.391	NA	Large intestine	EHF
0.892	0.637750390496688	0.784	0.637750390496688	1	0.543	NA	Large intestine	ARID3A
0.892	0.390922869225392	0.784	0.390922869225392	0.929	0.119	NA	Large intestine	ISX
0.891	0.708156387936191	0.782	0.708156387936191	1	0.984	NA	Large intestine	TMSB10
0.891	0.433496794727621	0.782	0.433496794727621	0.857	0.079	NA	Large intestine	SLC13A2
0.889	0.358063437430478	0.778	0.358063437430478	1	0.223	NA	Large intestine	AXIN2
0.888	0.438562811080646	0.776	0.438562811080646	1	0.331	NA	Large intestine	RAB40B
0.887	0.827137113310526	0.774	0.827137113310527	1	0.371	NA	Large intestine	HEPH
0.884	0.717465237447693	0.768	0.717465237447693	1	0.205	NA	Large intestine	CDH17
0.883	0.528038582635309	0.766	0.528038582635309	0.929	0.214	NA	Large intestine	WNK4
0.883	0.347414881448702	0.766	0.347414881448702	1	0.291	NA	Large intestine	ARHGAP27
0.117	-0.79583811534921	0.766	-0.79583811534921	0	0.766	NA	Large intestine	QKI
0.882	0.648870107690567	0.764	0.648870107690567	0.786	0.03	NA	Large intestine	CEACAM5
0.881	0.775033944940897	0.762	0.775033944940897	1	0.593	NA	Large intestine	KRT8
0.881	0.60532082939706	0.762	0.60532082939706	1	0.365	NA	Large intestine	PRSS23
0.119	-1.91134177456698	0.762	-1.91134177456698	0.143	0.795	NA	Large intestine	XIST
0.88	0.679124340360911	0.76	0.679124340360911	1	0.243	NA	Large intestine	ANXA13
0.879	0.915609557099167	0.758	0.915609557099167	1	0.643	NA	Large intestine	SLC44A3
0.876	1.53491553050189	0.752	1.53491553050189	0.786	0.071	NA	Large intestine	MUC12
0.874	0.991385150544744	0.748	0.991385150544744	1	0.508	NA	Large intestine	SKAP2
0.874	0.784503959814998	0.748	0.784503959814998	1	0.611	NA	Large intestine	COQ8A
0.874	0.633160613160018	0.748	0.633160613160018	1	0.601	NA	Large intestine	TPD52
0.873	0.419242242498983	0.746	0.419242242498983	1	0.291	NA	Large intestine	NR4A2
0.871	0.760165562547063	0.742	0.760165562547063	1	0.841	NA	Large intestine	ZBTB7A
0.871	0.309049542082545	0.742	0.309049542082545	1	0.391	NA	Large intestine	RP11-205M5.3
0.869	0.703877682110924	0.738	0.703877682110924	0.857	0.19	NA	Large intestine	LIPH
0.868	0.513302906049211	0.736	0.513302906049211	1	0.438	NA	Large intestine	CPT2
0.867	0.659910298155945	0.734	0.659910298155945	1	0.462	NA	Large intestine	BSPRY
0.866	0.774744484075442	0.732	0.774744484075442	0.786	0.079	NA	Large intestine	PCSK9
0.866	0.652194003226417	0.732	0.652194003226417	0.857	0.171	NA	Large intestine	USP9Y
0.865	0.640776562109166	0.73	0.640776562109166	1	0.709	NA	Large intestine	RRBP1
0.865	0.428094490146711	0.73	0.428094490146711	0.929	0.221	NA	Large intestine	STARD10
0.865	0.423429743933502	0.73	0.423429743933502	1	0.62	NA	Large intestine	AGPS
0.864	0.450333404897932	0.728	0.450333404897932	0.929	0.285	NA	Large intestine	EPHB2
0.863	0.516312704854206	0.726	0.516312704854206	1	0.761	NA	Large intestine	SLC44A1
0.863	0.408803992340479	0.726	0.408803992340479	0.929	0.24	NA	Large intestine	PPARGC1B
0.862	1.06295685612043	0.724	1.06295685612043	0.929	0.206	NA	Large intestine	RPS4Y1
0.861	2.04479590082099	0.722	2.04479590082099	0.929	0.421	NA	Large intestine	AGR2
0.861	0.756162001386304	0.722	0.756162001386304	0.857	0.253	NA	Large intestine	GPRIN3
0.861	0.593153831623426	0.722	0.593153831623426	0.857	0.144	NA	Large intestine	EPS8L3
0.861	0.393160276623221	0.722	0.393160276623221	0.929	0.28	NA	Large intestine	RP11-568K15.1
0.861	0.329368769196483	0.722	0.329368769196483	0.857	0.133	NA	Large intestine	TTTY15
0.86	0.572256305167573	0.72	0.572256305167573	0.929	0.243	NA	Large intestine	ANKS4B
0.86	0.550164202944839	0.72	0.550164202944839	1	0.498	NA	Large intestine	ARHGEF10L
0.86	0.547819020280987	0.72	0.547819020280987	1	0.392	NA	Large intestine	RGMB
0.86	0.384347006029395	0.72	0.384347006029395	0.929	0.25	NA	Large intestine	RAPGEF5
0.14	-0.849461407846165	0.72	-0.849461407846165	0.286	0.824	NA	Large intestine	SMARCA1
0.859	0.554690413340584	0.718	0.554690413340584	0.929	0.252	NA	Large intestine	SLC19A3
0.141	-0.762040738506742	0.718	-0.762040738506742	0.143	0.768	NA	Large intestine	GOLGA8B
0.858	0.687541787241903	0.716	0.687541787241903	1	0.527	NA	Large intestine	SLC1A5
0.142	-1.06341364924654	0.716	-1.06341364924654	0.857	0.92	NA	Large intestine	HLA-C
0.857	0.615290462202142	0.714	0.615290462202142	1	0.828	NA	Large intestine	SRI
0.856	0.714655389075623	0.712	0.714655389075623	0.857	0.369	NA	Large intestine	SQRDL
0.855	0.445062138428872	0.71	0.445062138428872	0.714	0.007	NA	Large intestine	NXPE1
0.145	-0.795063047721212	0.71	-0.795063047721212	0.929	0.948	NA	Large intestine	EEF1A1P5
0.146	-0.663078216258021	0.708	-0.663078216258021	0.071	0.728	NA	Large intestine	SPG20
0.853	0.317006387340854	0.706	0.317006387340854	0.929	0.357	NA	Large intestine	ACOT13
0.851	0.473327737815076	0.702	0.473327737815076	0.786	0.108	NA	Large intestine	C3orf70
0.851	0.449661653673301	0.702	0.449661653673301	0.929	0.284	NA	Large intestine	SYT13
0.85	0.982202867803275	0.7	0.982202867803275	0.857	0.163	NA	Large intestine	MYO1A
0.85	0.388883851626745	0.7	0.388883851626745	1	0.732	NA	Large intestine	RPS26
0.85	0.337355060664211	0.7	0.337355060664211	0.857	0.188	NA	Large intestine	FERMT1
0.15	-1.07683174899859	0.7	-1.07683174899859	1	0.971	NA	Large intestine	ITM2B
0.849	0.518765245096918	0.698	0.518765245096918	0.929	0.466	NA	Large intestine	CANT1
0.849	0.379178172382478	0.698	0.379178172382478	1	0.347	NA	Large intestine	GALNT12
0.849	0.347493858191051	0.698	0.347493858191051	0.714	0.021	NA	Large intestine	NOX1
0.848	0.755845081525456	0.696	0.755845081525456	1	0.751	NA	Large intestine	ETS2
0.848	0.727581889116546	0.696	0.727581889116546	1	0.36	NA	Large intestine	GCNT1
0.848	0.52041672773261	0.696	0.52041672773261	0.786	0.143	NA	Large intestine	PPP1R1B
0.847	0.632723792334235	0.694	0.632723792334235	0.857	0.224	NA	Large intestine	ATP10B
0.846	0.718669163097875	0.692	0.718669163097875	1	0.818	NA	Large intestine	FDFT1
0.845	0.92683179603337	0.69	0.92683179603337	0.929	0.216	NA	Large intestine	BCAS1
0.845	0.869375049958457	0.69	0.869375049958457	1	0.84	NA	Large intestine	TPM1
0.845	0.576830966501311	0.69	0.576830966501311	1	0.763	NA	Large intestine	RPS27L
0.844	0.623965959799046	0.688	0.623965959799046	0.929	0.417	NA	Large intestine	DOPEY2
0.844	0.556850333780482	0.688	0.556850333780482	0.714	0.037	NA	Large intestine	FAM3D
0.843	1.07812185916816	0.686	1.07812185916816	0.929	0.35	NA	Large intestine	TSPAN8
0.843	0.940698467694103	0.686	0.940698467694103	0.786	0.219	NA	Large intestine	TRABD2A
0.843	0.343718122426655	0.686	0.343718122426655	1	0.2	NA	Large intestine	DDX3Y
0.842	0.718738184076822	0.684	0.718738184076822	1	0.897	NA	Large intestine	EPCAM
0.842	0.565628258781738	0.684	0.565628258781738	0.857	0.272	NA	Large intestine	FHDC1
0.842	0.51633402981357	0.684	0.51633402981357	1	0.823	NA	Large intestine	RHOBTB3
0.842	0.381840640396241	0.684	0.381840640396241	0.857	0.185	NA	Large intestine	TNFRSF11A
0.841	1.5485080667785	0.682	1.5485080667785	0.857	0.709	NA	Large intestine	IER3
0.159	-0.718109425739041	0.682	-0.718109425739041	0.429	0.872	NA	Large intestine	RDX
0.159	-1.08049557719207	0.682	-1.08049557719207	0.214	0.763	NA	Large intestine	PTPN13
0.16	-1.10087847650251	0.68	-1.10087847650251	1	0.954	NA	Large intestine	GLS
0.16	-1.43272799253264	0.68	-1.43272799253264	0.071	0.703	NA	Large intestine	IGFBP7
0.839	0.729669052803605	0.678	0.729669052803605	0.929	0.617	NA	Large intestine	BMP2K
0.839	0.566272971696062	0.678	0.566272971696062	1	0.567	NA	Large intestine	TDP2
0.839	0.556288944810046	0.678	0.556288944810046	1	0.746	NA	Large intestine	KLF3
0.839	0.505856350235982	0.678	0.505856350235982	0.857	0.264	NA	Large intestine	PPARG
0.838	0.91558347279509	0.676	0.91558347279509	1	0.745	NA	Large intestine	MYO10
0.836	0.628560458703544	0.672	0.628560458703544	0.929	0.349	NA	Large intestine	GJB1
0.836	0.425940801718744	0.672	0.425940801718744	1	0.523	NA	Large intestine	ESRP1
0.164	-0.770945510466313	0.672	-0.770945510466313	0	0.672	NA	Large intestine	WWTR1
0.835	0.647586722622365	0.67	0.647586722622365	1	0.933	NA	Large intestine	IER2
0.835	0.579690192073541	0.67	0.579690192073541	0.929	0.369	NA	Large intestine	FAM84A
0.834	0.567295873681234	0.668	0.567295873681234	1	0.682	NA	Large intestine	PVR
0.833	0.589931866124466	0.666	0.589931866124466	1	0.659	NA	Large intestine	MAP7
0.833	0.57251685367726	0.666	0.57251685367726	0.929	0.569	NA	Large intestine	NANS
0.833	0.542239642209639	0.666	0.542239642209639	1	0.921	NA	Large intestine	MT-ATP8
0.833	0.504978611173037	0.666	0.504978611173037	1	0.661	NA	Large intestine	BRCC3
0.833	0.348047500858032	0.666	0.348047500858032	0.857	0.15	NA	Large intestine	NR5A2
0.167	-0.811731017956598	0.666	-0.811731017956598	0.071	0.714	NA	Large intestine	FSTL1
0.832	0.57997819244872	0.664	0.57997819244872	0.929	0.493	NA	Large intestine	EPB41L4B
0.832	0.526592412807197	0.664	0.526592412807197	1	0.464	NA	Large intestine	NIPAL1
0.832	0.313182626621118	0.664	0.313182626621118	1	0.413	NA	Large intestine	PLS1
0.831	2.38395146140683	0.662	2.38395146140683	0.857	0.532	NA	Large intestine	SLC26A2
0.831	0.59362508843753	0.662	0.59362508843753	1	0.899	NA	Large intestine	ZKSCAN1
0.831	0.464277597881548	0.662	0.464277597881548	0.857	0.27	NA	Large intestine	CDCP1
0.83	0.528586407877193	0.66	0.528586407877193	1	0.446	NA	Large intestine	OVOL1
0.83	0.465458032685061	0.66	0.465458032685061	1	0.432	NA	Large intestine	VSIG10
0.829	0.316023359802533	0.658	0.316023359802533	0.857	0.177	NA	Large intestine	TXLNGY
0.828	0.264476680559077	0.656	0.264476680559077	0.857	0.219	NA	Large intestine	RP11-74C1.2
0.173	-0.626044791135802	0.654	-0.626044791135802	0.929	0.964	NA	Large intestine	ERBIN
0.827	0.501239549230747	0.654	0.501239549230747	1	0.335	NA	Large intestine	USH1C
0.827	0.325128534593529	0.654	0.325128534593529	0.857	0.352	NA	Large intestine	PREP
0.826	0.646029831999669	0.652	0.646029831999669	0.857	0.359	NA	Large intestine	TUBA4A
0.826	0.530711848072981	0.652	0.530711848072981	0.929	0.449	NA	Large intestine	FZD5
0.826	0.3477199460412	0.652	0.3477199460412	0.714	0.089	NA	Large intestine	RUBCNL
0.175	-0.495365490686266	0.65	-0.495365490686266	0.571	0.831	NA	Large intestine	EEF1A1P11
0.175	-0.745208076242306	0.65	-0.745208076242306	0	0.65	NA	Large intestine	LIFR
0.824	0.590586665794276	0.648	0.590586665794276	0.857	0.227	NA	Large intestine	KIAA1161
0.824	0.320789601836363	0.648	0.320789601836363	0.786	0.167	NA	Large intestine	ATP2C2
0.823	0.595028476189266	0.646	0.595028476189266	1	0.958	NA	Large intestine	ATP5I
0.823	0.439178208240274	0.646	0.439178208240274	1	0.977	NA	Large intestine	KIF5B
0.823	0.373009402933246	0.646	0.373009402933246	1	0.719	NA	Large intestine	NOL4L
0.822	0.580900961844828	0.644	0.580900961844828	0.786	0.205	NA	Large intestine	FXYD3
0.822	0.540931286884455	0.644	0.540931286884455	1	0.67	NA	Large intestine	ERBB3
0.822	0.448587791317673	0.644	0.448587791317673	1	0.535	NA	Large intestine	ACTN1
0.822	0.403697790452436	0.644	0.403697790452436	0.786	0.242	NA	Large intestine	ABCC3
0.821	0.789211931456805	0.642	0.789211931456805	0.929	0.422	NA	Large intestine	ALDH1B1
0.821	0.441515760988058	0.642	0.441515760988058	1	0.511	NA	Large intestine	EPB41L2
0.821	0.313563684080204	0.642	0.313563684080204	0.857	0.185	NA	Large intestine	FOXA2
0.821	0.303141037419327	0.642	0.303141037419327	1	0.272	NA	Large intestine	GATA6
0.821	0.25190974596584	0.642	0.25190974596584	1	0.417	NA	Large intestine	CENPV
0.82	0.422720885798331	0.64	0.422720885798331	0.929	0.324	NA	Large intestine	RNF157
0.819	0.729477218029761	0.638	0.729477218029761	1	0.505	NA	Large intestine	RNF43
0.819	0.646313833796631	0.638	0.646313833796631	1	0.689	NA	Large intestine	CHCHD10
0.819	0.451236829282068	0.638	0.451236829282068	1	0.979	NA	Large intestine	COX4I1
0.818	0.330968097251059	0.636	0.330968097251059	0.714	0.102	NA	Large intestine	PRR15L
0.818	0.274601558359091	0.636	0.274601558359091	0.857	0.184	NA	Large intestine	GIPC2
0.817	0.364245767697541	0.634	0.364245767697541	1	0.458	NA	Large intestine	CLMN
0.817	0.329782137901295	0.634	0.329782137901295	1	0.674	NA	Large intestine	SH3BGRL2
0.817	0.302728602196629	0.634	0.302728602196629	0.929	0.286	NA	Large intestine	WIPI1
0.184	-1.00187522073666	0.632	-1.00187522073666	0	0.633	NA	Large intestine	TRIB2
0.816	0.290996621566673	0.632	0.290996621566673	1	0.503	NA	Large intestine	RP11-529H20.3
0.185	-0.419285609973933	0.63	-0.419285609973933	0	0.63	NA	Large intestine	RAB34
0.185	-1.13492633500416	0.63	-1.13492633500416	0.643	0.891	NA	Large intestine	NOTCH2
0.815	0.477126431694991	0.63	0.477126431694991	1	0.962	NA	Large intestine	COX6C
0.815	0.383074388090254	0.63	0.383074388090254	0.643	0.021	NA	Large intestine	PTGDR
0.815	0.274250843737265	0.63	0.274250843737265	1	0.418	NA	Large intestine	MGST2
0.814	0.645416579386634	0.628	0.645416579386634	1	0.861	NA	Large intestine	DSP
0.814	0.529470521184003	0.628	0.529470521184003	1	0.94	NA	Large intestine	GLUL
0.814	0.408727526037524	0.628	0.408727526037524	1	0.971	NA	Large intestine	ATP5B
0.814	0.337890932945242	0.628	0.337890932945242	0.786	0.192	NA	Large intestine	ARHGEF38
0.812	0.462060065347751	0.624	0.462060065347751	0.714	0.09	NA	Large intestine	PLA2G2A
0.812	0.291733672501384	0.624	0.291733672501384	0.857	0.248	NA	Large intestine	SLC39A8
0.811	0.485467666856096	0.622	0.485467666856096	1	0.839	NA	Large intestine	NSA2
0.811	0.459794509152292	0.622	0.459794509152292	0.929	0.564	NA	Large intestine	DYRK2
0.81	0.644491550287693	0.62	0.644491550287693	0.857	0.332	NA	Large intestine	TMPRSS4
0.81	0.371133149991014	0.62	0.371133149991014	0.929	0.36	NA	Large intestine	SORBS1
0.809	0.682691686572578	0.618	0.682691686572578	1	0.548	NA	Large intestine	MAOA
0.809	0.528238893266478	0.618	0.528238893266478	1	0.628	NA	Large intestine	GALNT7
0.809	0.274545232737083	0.618	0.274545232737083	0.857	0.278	NA	Large intestine	SLC22A23
0.808	0.727688992408319	0.616	0.727688992408319	0.786	0.287	NA	Large intestine	AKAP7
0.808	0.268988365265415	0.616	0.268988365265414	0.714	0.096	NA	Large intestine	CYP2S1
0.192	-0.636681508373863	0.616	-0.636681508373863	0.143	0.688	NA	Large intestine	TCF4
0.807	0.619961638137409	0.614	0.619961638137409	1	0.797	NA	Large intestine	HLA-B
0.807	0.272156591847513	0.614	0.272156591847513	1	0.694	NA	Large intestine	EIF3C
0.193	-0.860790032707569	0.614	-0.860790032707569	0.071	0.67	NA	Large intestine	ID4
0.806	0.492771177316422	0.612	0.492771177316422	0.929	0.767	NA	Large intestine	GFPT1
0.806	0.467687399820987	0.612	0.467687399820987	1	0.972	NA	Large intestine	TM9SF3
0.804	0.511129029527997	0.608	0.511129029527997	0.929	0.541	NA	Large intestine	ARHGAP32
0.804	0.333851117524759	0.608	0.333851117524759	0.857	0.332	NA	Large intestine	IL4R
0.804	0.274562568100793	0.608	0.274562568100793	0.786	0.185	NA	Large intestine	CCNJL
0.803	0.829836020664223	0.606	0.829836020664223	0.714	0.145	NA	Large intestine	ST6GALNAC1
0.803	0.466046998319728	0.606	0.466046998319728	0.929	0.562	NA	Large intestine	ATP8B1
0.803	0.342977030584478	0.606	0.342977030584478	0.929	0.409	NA	Large intestine	AC006978.6
0.803	0.308238369049529	0.606	0.308238369049529	0.714	0.102	NA	Large intestine	MT1E
0.803	0.307800367259104	0.606	0.307800367259104	0.929	0.389	NA	Large intestine	PSMB8
0.802	0.384662538574814	0.604	0.384662538574814	1	0.551	NA	Large intestine	LLGL2
0.801	0.537051641054595	0.602	0.537051641054595	1	0.523	NA	Large intestine	CARMIL1
0.801	0.531902589371959	0.602	0.531902589371959	0.857	0.315	NA	Large intestine	CDCA7
0.801	0.469066431619518	0.602	0.469066431619518	1	0.765	NA	Large intestine	PDHB
0.8	0.669929464629158	0.6	0.669929464629158	0.929	0.435	NA	Large intestine	PLCB4
0.8	0.56071563420918	0.6	0.56071563420918	0.857	0.321	NA	Large intestine	SAMD5
0.8	0.560530598338592	0.6	0.560530598338592	0.857	0.334	NA	Large intestine	CLIC6
0.8	0.454107948295667	0.6	0.454107948295667	0.786	0.195	NA	Large intestine	KIAA1324
0.8	0.443551866336015	0.6	0.443551866336015	1	0.826	NA	Large intestine	NBR1
0.8	0.369986168100673	0.6	0.369986168100673	0.857	0.249	NA	Large intestine	B3GNT3
