orig.ident	nCount_ATAC	nFeature_ATAC	predicted.id	prediction.score.max	organ	clgrp	tSNE_1	tSNE_2
WT_12_8-5	WT	105288	25919	Fibro-FBLN1	0.858613680791085	Stomach	Fibroblast	15.1487189232819	26.2018789849426
WT_12_8-6	WT	95207	26101	Fibro-ADAM28	0.344780226420321	Stomach	Fibroblast	-15.980273186953	6.79150651182938
WT_12_8-7	WT	144771	31011	Fibro-NRK	0.685189257347774	Stomach	Fibroblast	18.0228328650584	29.6001521772585
WT_12_8-8	WT	131684	29314	Endo	0.845180959604238	Stomach	Endothelium	-37.5634463912714	0.5563480080298
WT_12_9-1	WT	103222	23143	Fibro-ADAM28	0.575830998493645	Stomach	Fibroblast	-26.4729567034004	8.70005886746163
WT_12_9-2	WT	96737	25031	Fibro-KCNJ8	0.911369566544001	Stomach	Fibroblast	-16.2542281466456	17.1138586629325
WT_12_9-3	WT	60185	18943	Fibro-ADAM28	0.490988823687292	Stomach	Fibroblast	-11.5545101322723	12.1569148987984
WT_12_9-4	WT	108241	26193	SM-Visceral	0.555511703771297	Stomach	Smooth muscle	-14.4358860515044	7.17433722369487
WT_12_9-5	WT	100263	23202	Fibro-ADAM28	0.336776691856302	Stomach	Fibroblast	-23.8131539862617	7.03518580903674
WT_12_9-6	WT	66984	21264	Fibro-ADAM28	0.243962092015989	Stomach	Fibroblast	-10.9315840155749	10.497887908151
WT_12_9-7	WT	102587	24227	Fibro-ADAM28	0.631599090376287	Stomach	Fibroblast	-24.7653825346694	2.94289791837549
WT_12_9-8	WT	127121	29256	Fibro-FBLN1	0.612872336625117	Stomach	Fibroblast	17.0386861441919	29.8292173102551
WT_12_10-1	WT	100793	23871	Fibro-ADAM28	0.81713348236155	Stomach	Fibroblast	-27.2964913730752	3.10128012596432
WT_12_10-2	WT	99473	23629	Fibro-ADAM28	0.506274000356279	Stomach	Fibroblast	-25.6067802041246	6.59066288661692
WT_12_10-3	WT	107674	24446	Fibro-VSTM2A	0.368287245785512	Stomach	Fibroblast	-23.1046678054813	4.66354400828101
WT_12_10-4	WT	115208	26528	Fibro-ADAM28	0.672187117507617	Stomach	Fibroblast	-22.2088628260547	4.94897364236053
WT_12_10-5	WT	114755	25779	Fibro-VSTM2A	0.366462601382729	Stomach	Fibroblast	-24.434627234705	2.38853824480351
WT_12_10-6	WT	121277	29405	Epi	0.749826324448199	Stomach	Epithelium	29.5103501444246	-7.86917918525962
WT_12_10-7	WT	100063	23544	Fibro-ADAM28	0.536035560302674	Stomach	Fibroblast	-24.7078216167208	7.58934781643723
WT_12_10-8	WT	116663	26659	Fibro-FBLN1	0.392068742112133	Stomach	Fibroblast	-20.6289045807052	6.80408080281826
WT_12_11-1	WT	109560	24974	Fibro-IRF1	0.619156429713239	Stomach	Fibroblast	-24.1889362969936	2.81504444459834
WT_12_11-2	WT	112592	26236	Fibro-ADAM28	0.459565022223255	Stomach	Fibroblast	-22.9351435010972	3.07867589347645
WT_12_11-3	WT	84620	21455	Fibro-ADAM28	0.59928723279138	Stomach	Fibroblast	-17.0807680432072	9.82556860232033
WT_12_11-4	WT	99360	24100	T	0.968133661930226	Stomach	T	25.0848507888975	-32.2262510128769
WT_12_11-5	WT	93487	23151	Fibro-ADAM28	0.652294441814246	Stomach	Fibroblast	-27.3179816397211	6.04166623339331
WT_12_11-6	WT	137147	28438	Fibro-FBLN1	0.440303388468342	Stomach	Fibroblast	-20.20058202639	4.44866700333773
WT_12_11-7	WT	123862	27457	Fibro-VSTM2A	0.784892654661939	Stomach	Fibroblast	-23.5646405633045	0.925901478425121
WT_12_11-8	WT	117479	27905	Fibro-FBLN1	0.692194355811253	Stomach	Fibroblast	15.0202052502869	29.6505663509314
WT_12_12-1	WT	122814	27062	SM-Visceral	0.356349659322497	Stomach	Smooth muscle	-18.7296421264219	0.57509093598281
WT_12_12-2	WT	125254	26642	Fibro-ADAM28	0.544330730151639	Stomach	Fibroblast	-29.3545285141295	5.89605322445939
WT_12_12-3	WT	115521	25604	Fibro-ADAM28	0.636661483323346	Stomach	Fibroblast	-23.1989571937424	7.01684716247747
WT_12_12-4	WT	100874	24073	Fibro-ADAM28	0.492672031032727	Stomach	Fibroblast	-25.1549250285152	3.45759281172904
WT_12_12-5	WT	79319	21310	Fibro-FBLN1	0.468093832365365	Stomach	Fibroblast	11.9249053044447	25.0630203003602
WT_12_12-6	WT	150132	31433	Fibro-VSTM2A	0.378440874546241	Stomach	Fibroblast	-20.5147465460977	2.20890157765492
WT_12_12-7	WT	118661	24836	Fibro-ADAM28	0.567430812280505	Stomach	Fibroblast	-26.5038072185433	3.81597036494428
WT_12_12-8	WT	135548	27456	Fibro-VSTM2A	0.448221485052963	Stomach	Fibroblast	-25.4967729515522	3.31858195990685
WT_13_1-1	WT	112952	25229	Fibro-ADAM28	0.602866006908258	Stomach	Fibroblast	-22.8311105286536	8.20092399431377
WT_13_1-2	WT	114670	26324	Fibro-FBLN1	0.748464008477682	Stomach	Fibroblast	12.3825496041329	28.0022871413153
WT_13_1-3	WT	115781	25195	Fibro-ADAM28	0.416170321539506	Stomach	Fibroblast	-21.0564837254797	8.47779727706478
WT_13_1-4	WT	201826	34579	Endo	0.929532967025151	Stomach	Endothelium	-40.7075944625969	-0.368014152876669
WT_13_1-5	WT	106166	24287	Fibro-ADAM28	0.48434238729228	Stomach	Fibroblast	-29.2530120985331	5.86785075661826
WT_13_1-7	WT	112893	24459	Fibro-ADAM28	0.541635560044915	Stomach	Fibroblast	-25.3699734048829	6.61235214585178
WT_13_1-8	WT	79018	22006	SM-Visceral	0.492529239849078	Stomach	Smooth muscle	-20.5654111478755	11.3341238185761
WT_13_2-1	WT	76979	21114	Fibro-ADAM28	0.510816264383476	Stomach	Fibroblast	-21.4890358823584	9.97732218583724
WT_13_2-2	WT	95429	24321	Fibro-FBLN1	0.84471776914082	Stomach	Fibroblast	15.4388764511161	30.5103761240909
WT_13_2-4	WT	120460	28780	Epi	0.8534092572135	Stomach	Epithelium	28.9514864780393	-6.01847201213566
WT_13_2-5	WT	100670	25035	Fibro-FBLN1	0.434691794946309	Stomach	Fibroblast	12.9186325751465	28.3434857587129
WT_13_2-6	WT	116852	26597	Fibro-FBLN1	0.909888066848532	Stomach	Fibroblast	14.3364882466015	28.5342122854808
WT_13_2-7	WT	93925	22273	Fibro-ADAM28	0.428884363762198	Stomach	Fibroblast	-18.8499649897619	10.6028342414459
WT_13_2-8	WT	80136	23675	Fibro-ADAM28	0.455026614533655	Stomach	Fibroblast	-12.831880245842	9.68040534413776
WT_13_3-1	WT	124078	25598	Fibro-VSTM2A	0.378501951934516	Stomach	Fibroblast	-26.8610285315337	3.55510908276673
WT_13_3-2	WT	148994	32520	Epi	0.951678618505367	Stomach	Epithelium	14.1102849665113	-7.99491457594325
WT_13_3-3	WT	117033	28146	Fibro-FBLN1	0.849942667816082	Stomach	Fibroblast	14.9487658987435	27.9582254679394
WT_13_3-4	WT	116029	26861	Fibro-ADAM28	0.500413687258238	Stomach	Fibroblast	-22.4983721824516	5.57814379351345
WT_13_3-5	WT	101535	25175	Fibro-FBLN1	0.476388195110409	Stomach	Fibroblast	14.2080755875393	29.4782185585554
WT_13_3-6	WT	114128	27266	Fibro-FBLN1	0.682439617375751	Stomach	Fibroblast	15.3474235210595	28.5903411288336
WT_13_3-7	WT	97750	22929	Fibro-ADAM28	0.236231738458936	Stomach	Fibroblast	-24.7720477915342	4.33925858804397
WT_13_3-8	WT	134909	28587	Endo	0.90026792540118	Stomach	Endothelium	-38.0904495988437	2.12506032552558
WT_13_4-1	WT	106588	24045	Fibro-ADAM28	0.300333128025053	Stomach	Fibroblast	-27.1914799186108	8.00439208926501
WT_13_4-2	WT	122284	26834	Endo	0.880054557616643	Stomach	Endothelium	-38.2474527141876	2.16742627118016
WT_13_4-3	WT	175905	33876	Fibro-VSTM2A	0.855933146659855	Stomach	Fibroblast	-23.2544967972576	0.420939701106585
WT_13_4-4	WT	110656	24130	Fibro-ADAM28	0.577164654328588	Stomach	Fibroblast	-26.7422291174013	3.64071559431574
WT_13_4-5	WT	102231	26204	Fibro-FBLN1	0.919919540685089	Stomach	Fibroblast	15.0854919096296	30.8770604208893
WT_13_4-6	WT	69450	20682	Fibro-ADAM28	0.34589040116181	Stomach	Fibroblast	-18.5244238589237	12.4314550571057
WT_13_4-7	WT	68695	20269	Fibro-ADAM28	0.460421174043487	Stomach	Fibroblast	-22.9519067375524	7.16283248856717
WT_13_4-8	WT	117272	26447	Fibro-VSTM2A	0.394409255849239	Stomach	Fibroblast	-24.7191309288631	1.41157919875692
WT_13_5-1	WT	104385	25886	Fibro-ADAM28	0.421824650022415	Stomach	Fibroblast	-22.4647913505539	1.31537628329701
WT_13_5-2	WT	67283	18725	Endo	0.439342498938616	Stomach	Endothelium	-36.0489490970231	2.85713700400631
WT_13_5-3	WT	114316	28141	Fibro-FBLN1	0.76523509613619	Stomach	Fibroblast	16.4337933506261	30.1509683400416
WT_13_5-4	WT	91837	22869	Fibro-ADAM28	0.440194162626191	Stomach	Fibroblast	-22.2900402270041	9.05989658881266
WT_13_5-5	WT	86229	21024	Fibro-ADAM28	0.39742518636383	Stomach	Fibroblast	-25.8276472147287	10.6062295149084
WT_13_5-6	WT	56232	16941	Endo	0.404251279767322	Stomach	Endothelium	-13.5394160312267	11.775638523122
WT_13_5-8	WT	82744	21774	Fibro-Prol	0.550541897621967	Stomach	Fibroblast	-18.5405077630854	9.79183489471757
WT_13_6-1	WT	114371	24942	Fibro-KCNJ8	0.529081683844665	Stomach	Fibroblast	-26.9512815737777	2.22873436879481
WT_13_6-2	WT	145151	29685	Endo	0.938173593134859	Stomach	Endothelium	-40.7090403290751	-0.54398768732544
WT_13_6-3	WT	118149	25888	Fibro-ADAM28	0.671372701547963	Stomach	Fibroblast	-26.4357519670022	7.30180421336939
WT_13_6-4	WT	107865	26137	Fibro-ADAM28	0.714491253758154	Stomach	Fibroblast	-25.2184657410427	1.25522479862215
WT_13_6-6	WT	101227	24663	Fibro-VSTM2A	0.405363204932632	Stomach	Fibroblast	-23.3720532437724	4.32692037705601
WT_13_6-7	WT	179103	30893	Fibro-VSTM2A	0.534562743464674	Stomach	Fibroblast	-29.725541207577	5.43344116192276
WT_13_6-8	WT	93102	25554	Fibro-ADAM28	0.469671898908224	Stomach	Fibroblast	-14.8523499227562	4.61922032041789
WT_13_7-1	WT	119919	28855	Fibro-FBLN1	0.565591359635105	Stomach	Fibroblast	16.1076731763908	25.4713559976377
WT_13_7-2	WT	101754	24492	Fibro-ADAM28	0.554011948027969	Stomach	Fibroblast	-18.8758948332839	5.02949528515267
WT_13_7-3	WT	99663	24113	SM-Visceral	0.413905036564248	Stomach	Smooth muscle	-23.3591898348451	7.45181412421265
WT_13_7-4	WT	123912	27186	Fibro-ADAM28	0.582797373402056	Stomach	Fibroblast	-18.3590629878063	3.24599610386735
WT_13_7-5	WT	45187	15555	Fibro-ADAM28	0.49250930032726	Stomach	Fibroblast	-13.7137296154732	12.7541363184598
WT_13_7-6	WT	129089	29405	Fibro-FBLN1	0.681593108801061	Stomach	Fibroblast	15.1250959666534	29.9070973711524
WT_13_7-7	WT	94305	23431	Fibro-ADAM28	0.313148121372066	Stomach	Fibroblast	-24.7514494937441	2.69040530643596
WT_13_7-8	WT	110029	26688	Glial	0.917692440872168	Stomach	Glial	13.3866772259069	45.537923594418
WT_13_8-1	WT	123479	28899	Fibro-FBLN1	0.516055595077478	Stomach	Fibroblast	15.6290772771005	30.7462955634091
WT_13_8-2	WT	80703	22897	Fibro-IRF1	0.411497198784093	Stomach	Fibroblast	-18.8412147019674	8.03519912932907
WT_13_8-3	WT	106039	24556	Fibro-KCNJ8	0.565845660266082	Stomach	Fibroblast	-21.090215518458	8.06009758381415
WT_13_8-4	WT	102474	25487	Fibro-ADAM28	0.901216348230861	Stomach	Fibroblast	-17.3914172719327	8.30090580848234
WT_13_8-5	WT	112605	25105	Fibro-ADAM28	0.389074551115389	Stomach	Fibroblast	-22.7250682223678	7.69916890617422
WT_13_8-6	WT	75304	21855	Fibro-ADAM28	0.335961640518062	Stomach	Fibroblast	-16.6744917360742	15.5422715872197
WT_13_8-7	WT	93048	22548	Glial	0.931301898964196	Stomach	Glial	13.0648961112042	46.7049818684553
WT_13_9-1	WT	89892	22125	Fibro-ADAM28	0.693041248857514	Stomach	Fibroblast	-26.7652795206149	8.48235725153497
WT_13_9-2	WT	100245	24521	Fibro-ADAM28	0.501744642949753	Stomach	Fibroblast	-24.225987511141	3.46894354601955
WT_13_9-3	WT	124127	24789	Fibro-VSTM2A	0.771049324128719	Stomach	Fibroblast	-25.6585194722167	3.05875347652375
WT_13_9-4	WT	97232	23967	SM-Visceral	0.501268495698257	Stomach	Smooth muscle	-21.3017969901718	9.81152340503931
WT_13_9-5	WT	96428	22726	Fibro-ADAM28	0.398929959863698	Stomach	Fibroblast	-22.9177166309866	8.54756142442133
WT_13_9-6	WT	118350	28922	Fibro-FBLN1	0.868233020220302	Stomach	Fibroblast	17.5862883338706	28.3691920776814
WT_13_9-7	WT	93912	21564	Fibro-ADAM28	0.429345264033504	Stomach	Fibroblast	-27.039588702808	11.1140102927385
WT_13_9-8	WT	99517	23123	Endo	0.934857590869248	Stomach	Endothelium	-37.5334616075676	3.19040776147205
WT_13_10-1	WT	96116	23054	Fibro-ADAM28	0.708547130962649	Stomach	Fibroblast	-18.424298663797	8.10612206536298
WT_13_10-2	WT	97922	25221	Fibro-FBLN1	0.638531870914231	Stomach	Fibroblast	8.75402789181947	31.1558339301081
WT_13_10-3	WT	101150	23738	Fibro-ADAM28	0.429721172974171	Stomach	Fibroblast	-22.8828406571221	11.2488890312599
WT_13_10-4	WT	102251	23790	Fibro-ADAM28	0.660767545590783	Stomach	Fibroblast	-25.3989652348241	5.92463842966583
WT_13_10-5	WT	110031	24386	Fibro-IRF1	0.341850067752391	Stomach	Fibroblast	-26.1245949057022	4.91045842210518
WT_13_10-6	WT	70419	19830	Fibro-ADAM28	0.231906605164941	Stomach	Fibroblast	-18.5450025280429	11.1885148003246
WT_13_10-7	WT	94316	22278	Fibro-ADAM28	0.755188388610743	Stomach	Fibroblast	-28.5353773892015	7.20216523303444
WT_13_10-8	WT	140494	27630	Endo	0.964055090064785	Stomach	Endothelium	-38.4293725583944	2.52760189693631
WT_13_11-1	WT	103106	26966	Fibro-NRK	0.369084330453012	Stomach	Fibroblast	13.0735732557234	26.4997044132183
WT_13_11-2	WT	120796	28106	Fibro-FBLN1	0.697814894941203	Stomach	Fibroblast	13.8558367045868	28.0949546111399
WT_13_11-3	WT	99636	24231	Fibro-ADAM28	0.598738893415194	Stomach	Fibroblast	-22.3173530954163	5.91890830562002
WT_13_11-4	WT	119401	25858	Fibro-ADAM28	0.375574335876212	Stomach	Fibroblast	-26.2780260380329	5.93048567629444
WT_13_11-5	WT	76372	20119	Fibro-ADAM28	0.358126552035501	Stomach	Fibroblast	-26.2177775453519	11.0218744756218
WT_13_11-6	WT	107726	25222	Fibro-ADAM28	0.479011467529599	Stomach	Fibroblast	-18.9232489715451	4.95358894509809
WT_13_11-7	WT	103125	25918	Fibro-FBLN1	0.885022477276134	Stomach	Fibroblast	14.6117728014464	29.0879645016558
WT_13_11-8	WT	113891	24958	Fibro-VSTM2A	0.744246590736994	Stomach	Fibroblast	-27.9784559943174	2.58999991047315
WT_13_12-1	WT	150137	32750	DC/Macro	0.663134021910624	Stomach	DC/Macrophage	26.3211565670969	-16.7171909357286
WT_13_12-2	WT	113428	25228	SM-Visceral	0.433349491926201	Stomach	Smooth muscle	-23.2242235734848	8.11724814853946
WT_13_12-3	WT	121455	26364	Fibro-ADAM28	0.752074838466309	Stomach	Fibroblast	-22.3554255942181	5.79625615960767
WT_13_12-4	WT	125168	25830	Fibro-ADAM28	0.795445560471244	Stomach	Fibroblast	-26.5036084284152	6.39935729479364
WT_13_12-5	WT	109369	25902	Fibro-ADAM28	0.453556367427053	Stomach	Fibroblast	-22.7316565342131	4.81469591101755
WT_13_12-6	WT	71962	21199	Fibro-ADAM28	0.406316269372073	Stomach	Fibroblast	-16.7467563665687	10.7110929686118
WT_13_12-7	WT	86326	22584	Fibro-IRF1	0.525984907408985	Stomach	Fibroblast	-29.5117492115912	7.10019006631212
WT_13_12-8	WT	137851	26676	Fibro-VSTM2A	0.807592718510003	Stomach	Fibroblast	-25.5456723961776	3.16601266580844
WT_14_1-1	WT	149831	34597	Epi	0.800064940368433	Stomach	Epithelium	29.7070938385831	-7.5024941039892
WT_14_1-2	WT	91414	23256	Fibro-FBLN1	0.675067392686644	Stomach	Fibroblast	14.4746327379254	29.9786033967368
WT_14_1-3	WT	100460	23542	Fibro-ADAM28	0.521319150990438	Stomach	Fibroblast	-26.095960993413	8.56586121415721
WT_14_1-4	WT	127713	24832	Fibro-VSTM2A	0.90262610328842	Stomach	Fibroblast	-27.3718716829485	3.95564295514348
WT_14_1-5	WT	127445	27692	Endo	0.974606096274707	Stomach	Endothelium	-41.1638587860861	-0.512651090172438
WT_14_1-6	WT	84979	21532	Fibro-ADAM28	0.636006807802982	Stomach	Fibroblast	-26.1548592269275	8.53399151508983
WT_14_1-7	WT	98705	24451	Fibro-FBLN1	0.837121232175076	Stomach	Fibroblast	14.786084251977	29.8769408229939
WT_14_1-8	WT	103616	23387	Fibro-ADAM28	0.509723929854655	Stomach	Fibroblast	-25.6959883337149	7.15889620892015
WT_14_2-1	WT	118101	26065	Fibro-ADAM28	0.362593927565443	Stomach	Fibroblast	-23.4896954669211	4.65559153041556
WT_14_2-2	WT	99072	21741	Fibro-VSTM2A	0.870054603688767	Stomach	Fibroblast	-27.0538411778303	10.0818262918447
WT_14_2-3	WT	87150	21127	Fibro-VSTM2A	0.554782104173146	Stomach	Fibroblast	-26.8676427946576	11.9067577461213
WT_14_2-4	WT	108535	24108	Fibro-ADAM28	0.431702132276306	Stomach	Fibroblast	-27.0546905105947	4.5603621846736
WT_14_2-5	WT	37318	12902	Fibro-IRF1	0.361736137563107	Stomach	Fibroblast	-13.3468559206499	15.4416839210358
WT_14_2-6	WT	121929	28810	Fibro-FBLN1	0.444968940910962	Stomach	Fibroblast	16.7850839623744	30.8463726518001
WT_14_2-7	WT	103245	23968	Fibro-KCNJ8	0.753317634055275	Stomach	Fibroblast	-15.7219326402568	17.0587919832165
WT_14_2-8	WT	98242	23351	SM-Visceral	0.628106224310832	Stomach	Smooth muscle	-22.2341778740764	10.4688615161581
WT_14_3-2	WT	101064	23954	SM-Visceral	0.369082139603066	Stomach	Smooth muscle	-23.2971241123831	8.82993421092346
WT_14_3-3	WT	127806	27552	Endo	0.92596062958081	Stomach	Endothelium	-39.6896232740453	0.191575611109801
WT_14_3-4	WT	168613	31621	Endo	0.98584110295328	Stomach	Endothelium	-41.2311354325304	-0.851807337524377
WT_14_3-5	WT	85785	21518	Fibro-ADAM28	0.639496031415983	Stomach	Fibroblast	-25.5117874330048	9.35544016754834
WT_14_3-6	WT	68214	19607	Fibro-ADAM28	0.577231802850168	Stomach	Fibroblast	-21.0159101098602	12.2723998241371
WT_14_3-7	WT	124847	24683	T	1	Stomach	T	25.1585855520634	-32.1056217608807
WT_14_3-8	WT	59818	18218	Fibro-Prol	0.537509497103953	Stomach	Fibroblast	-16.1837052656636	11.7899061601317
WT_14_4-1	WT	104787	26037	Fibro-FBLN1	0.480906791723555	Stomach	Fibroblast	16.9739046925479	30.6592125331694
WT_14_4-2	WT	100481	24743	Fibro-FBLN1	0.634969643998377	Stomach	Fibroblast	12.7499356697251	28.3507740231942
WT_14_4-3	WT	94997	22139	Fibro-ADAM28	0.755566882071236	Stomach	Fibroblast	-25.3247909186683	7.0197846150463
WT_14_4-4	WT	110094	23877	Fibro-ADAM28	0.540834422244697	Stomach	Fibroblast	-26.9601127460612	3.93697536012217
WT_14_4-5	WT	80211	20345	SM-Visceral	0.387142561232037	Stomach	Smooth muscle	-17.9182982081274	10.1176919830954
WT_14_4-6	WT	159512	25478	Endo	0.921515685484688	Stomach	Endothelium	-38.7841961393021	1.71534918044682
WT_14_4-7	WT	44198	14926	Fibro-IRF1	0.250021443782786	Stomach	Fibroblast	-20.8263401262408	-26.2670239489101
WT_14_4-8	WT	77509	21666	Fibro-IRF1	0.423735461719605	Stomach	Fibroblast	-27.5689884920646	6.3816833852539
WT_14_5-1	WT	224170	39080	T	0.362950068997188	Stomach	T	-15.3396614678034	-39.1892518075287
WT_14_5-2	WT	77747	20365	Fibro-ADAM28	0.420685667451812	Stomach	Fibroblast	-23.900880283054	10.9524958240829
WT_14_5-3	WT	118962	29954	Epi	0.759744267218977	Stomach	Epithelium	29.6544344083862	-7.96070024355963
WT_14_5-4	WT	69889	18767	Fibro-ADAM28	0.473565036658237	Stomach	Fibroblast	-23.340298683742	11.1550063925034
WT_14_5-5	WT	81352	21410	Fibro-FBLN1	0.5739636184475	Stomach	Fibroblast	14.3781813103104	31.037353218315
WT_14_5-6	WT	94274	22957	Fibro-FBLN1	0.647444053399067	Stomach	Fibroblast	12.037198414775	27.4094281371506
WT_14_5-7	WT	81399	20496	Fibro-FBLN1	0.543340460422052	Stomach	Fibroblast	14.2829970513314	31.2858522587238
WT_14_5-8	WT	71711	19681	Fibro-ADAM28	0.297656908576824	Stomach	Fibroblast	-21.2379714958973	11.633283271017
WT_14_6-1	WT	117902	26935	Endo	0.853077713753341	Stomach	Endothelium	-40.00559781777	-0.11059588901643
WT_14_6-2	WT	60651	18257	Fibro-ADAM28	0.349313913978027	Stomach	Fibroblast	-19.6634882842697	12.5370124199459
WT_14_6-3	WT	96587	23117	Fibro-PRSS35	0.489508895575835	Stomach	Fibroblast	10.000354028037	26.1163574455497
WT_14_6-4	WT	106558	25319	Fibro-VSTM2A	0.472338454996778	Stomach	Fibroblast	-25.1829354432487	1.40811826499149
WT_14_6-5	WT	84008	19568	Fibro-VSTM2A	0.724535783615513	Stomach	Fibroblast	-26.9494362070754	12.089810051515
WT_14_6-6	WT	99887	23401	Fibro-ADAM28	0.671925195842961	Stomach	Fibroblast	-24.982187452162	5.75545117081201
WT_14_6-7	WT	86256	20063	Fibro-VSTM2A	0.70641208877538	Stomach	Fibroblast	-26.6584677630185	11.8157318253388
WT_14_7-1	WT	109885	25993	SM-Visceral	0.446452974095868	Stomach	Smooth muscle	-16.7188187108995	4.61693114722745
WT_14_7-2	WT	96492	23724	Fibro-ADAM28	0.47111082254164	Stomach	Fibroblast	14.0385041009998	29.4854228469924
WT_14_7-3	WT	56132	17367	Fibro-ADAM28	0.356035073001015	Stomach	Fibroblast	-12.7778583452992	11.2580915617591
WT_14_7-4	WT	153253	33537	Epi	0.865132864118358	Stomach	Epithelium	29.4594477914536	-8.14568815266483
WT_14_7-5	WT	103237	24730	Fibro-VSTM2A	0.59263317484677	Stomach	Fibroblast	-24.0107187052265	1.18282013004842
WT_14_7-6	WT	92083	22285	T	0.998677192017294	Stomach	T	25.0440150782332	-32.1729066349132
WT_14_7-7	WT	104904	24276	Fibro-ADAM28	0.652641144430327	Stomach	Fibroblast	-29.5052168054225	7.05760512665581
WT_14_7-8	WT	74214	20997	Glial	0.925506615407898	Stomach	Glial	13.8128730097174	46.3335660566457
WT_14_8-1	WT	109130	26069	SM-Visceral	0.439963096484009	Stomach	Smooth muscle	-21.2169294475301	6.42578091144086
WT_14_8-2	WT	86750	21909	Fibro-ADAM28	0.464939935242512	Stomach	Fibroblast	-24.6699191509552	9.20336508292554
WT_14_8-3	WT	45833	14765	Fibro-ADAM28	0.506670689363175	Stomach	Fibroblast	-13.8323268271091	13.473208111589
WT_14_8-4	WT	93455	23816	Fibro-ADAM28	0.658427907906449	Stomach	Fibroblast	-17.4097156623445	8.73008680529078
WT_14_8-5	WT	95112	25211	Fibro-KCNJ8	0.488274731614851	Stomach	Fibroblast	-6.35272442808661	2.10250024608232
WT_14_8-6	WT	118214	28207	Fibro-VSTM2A	0.335526876693384	Stomach	Fibroblast	-6.70722303113008	3.01412352807569
WT_14_8-7	WT	97809	22516	Fibro-ADAM28	0.654042824468772	Stomach	Fibroblast	-28.8351267574801	7.9185089695369
WT_14_9-1	WT	87448	23062	Fibro-ADAM28	0.399635394250697	Stomach	Fibroblast	-24.9609827718782	8.81866353529228
WT_14_9-2	WT	153168	27084	Endo	0.91034513331931	Stomach	Endothelium	-41.1066227366955	-0.0159371559155007
WT_14_9-3	WT	100014	24428	Fibro-ADAM28	0.715436542630627	Stomach	Fibroblast	-24.7658130854572	1.6669069827931
WT_14_9-4	WT	90783	23839	Fibro-PRSS35	0.281852012017899	Stomach	Fibroblast	9.71887419237454	26.083397974222
WT_14_9-5	WT	77503	19704	Epi	0.701929630324945	Stomach	Epithelium	28.4794071498054	-5.70011526657038
WT_14_9-6	WT	64204	18454	Fibro-ADAM28	0.612231752507428	Stomach	Fibroblast	-19.1205611512579	12.1116322740082
WT_14_9-8	WT	97883	22190	Endo	0.935808806208032	Stomach	Endothelium	-37.7134168422566	2.04051634134324
WT_14_10-1	WT	108537	25312	Fibro-FBLN1	0.654912791796652	Stomach	Fibroblast	12.1677009533122	26.7571690019551
WT_14_10-2	WT	100786	24474	Fibro-FBLN1	0.486344807074736	Stomach	Fibroblast	14.328061561362	33.8309811023972
