cell	nGene	nUMI	orig.ident	percent.mito	batch	bigBatch	outer_id	inner_id	bigInner_id	res.1	cluster	tSNE_1	tSNE_2	ABratio	cleanReads	mpRatio	mitoRatio	ERCCratio	avgCor	doublet	filter	ident
SEZC-9_64	4400	48453	.	0.0246011598869007	SEZC-9	SEZC	8	8	5-8	7	7	14.6933366885986	-20.7616671631784	0.985042967823797	1930275	0.9161	0.0245707336177932	0.0440746075456096	0.36587365881162	FALSE	TRUE	LUM-3
SEZC-9_65	3482	9689	.	0.0272473939519042	SEZC-9	SEZC	9	1	1-4	4	4	12.3281514839296	-32.5971359210873	0.945330326702639	718796	0.8803	0.0269387755102041	0.0560692996360876	0.33432389985985	FALSE	TRUE	Ms-A
SEZC-9_66	3613	18793	.	0.0370882775501516	SEZC-9	SEZC	9	2	1-4	1	1	10.6418711013404	6.03763253085658	0.9317988820398	2162145	0.8905	0.0370252324037185	0.061944564167148	0.357960908094584	FALSE	TRUE	LUM-0
SEZC-9_69	3774	22794	.	0.0184259015530403	SEZC-9	SEZC	9	5	5-8	1	1	11.8699162136497	9.04572786353436	0.986101017595036	2682746	0.9192	0.0183775269099501	0.0734393457893	0.358014794399578	FALSE	TRUE	LUM-0
SEZC-9_70	4007	27723	.	0.0607798578797388	SEZC-9	SEZC	9	6	5-8	9	9	-35.2633735748904	-1.15288771999959	0.988743660255695	3624719	0.8998	0.0604159196844747	0.0449409290691675	0.3397676740132	FALSE	TRUE	Neutrophil
SEZC-9_71	3937	21968	.	0.0276310997815004	SEZC-9	SEZC	9	7	5-8	4	4	11.8462907223354	-26.8709469404277	0.978962208631146	2915382	0.9077	0.0275708575581395	0.0519821675353204	0.358403364772506	FALSE	TRUE	Ms-A
SEZC-9_72	3816	20102	.	0.0496965476072033	SEZC-9	SEZC	9	8	5-8	4	4	9.6748145027827	-29.2352342738547	0.987719377648478	2136222	0.8939	0.0495658645497395	0.0661617742673441	0.355488776464731	FALSE	TRUE	Ms-A
SEZC-9_73	4989	33307	.	0.0335364938301258	SEZC-9	SEZC	10	1	1-4	7	7	12.518774739532	-24.8036505721303	0.968222185190525	2966149	0.9073	0.0334902407579528	0.0379677258032828	0.373209407556944	FALSE	TRUE	LUM-3
SEZC-9_74	2675	12321	.	0.0423666910153397	SEZC-9	SEZC	10	2	1-4	4	4	11.8057853435191	-29.6725551566118	0.938331221086342	1625547	0.889	0.0422843256379101	0.129251764732468	0.328609367045039	FALSE	TRUE	Ms-A
SEZC-9_75	3814	18632	.	0.0458351223701159	SEZC-9	SEZC	10	3	1-4	4	4	2.68021498870846	-35.4849954508359	0.987074658135732	1487417	0.9141	0.0456831068792126	0.046711976024149	0.348669133596972	FALSE	TRUE	Ms-A
SEZC-9_77	3772	17464	.	0.0783325698579936	SEZC-9	SEZC	10	5	5-8	4	4	7.32082454756722	-31.6682945611503	0.9776252506383	1940814	0.9015	0.0780688238315357	0.0475997599524919	0.34536465002377	FALSE	TRUE	Ms-A
SEZC-9_80	5041	32806	.	0.0339572029506798	SEZC-9	SEZC	10	8	5-8	4	4	4.51881299402363	-29.4831974586535	0.988878387668464	2724968	0.9174	0.0339127522907851	0.0440842272622971	0.370159460497074	FALSE	TRUE	Ms-A
SEZC-9_81	3184	25540	.	0.042247454972592	SEZC-9	SEZC	11	1	1-4	13	13	-26.2297567564063	19.6524189065796	0.938130056236117	1300767	0.8989	0.0420843246616483	0.0742398185592517	0.337915606059198	FALSE	TRUE	NC
SEZC-9_82	3796	44965	.	0.0288446569554098	SEZC-9	SEZC	11	2	1-4	7	7	16.7052681482848	-20.8628093924571	0.955730605910671	1780163	0.8854	0.0287812888336588	0.066338147098362	0.354110660479266	FALSE	TRUE	LUM-3
SEZC-9_83	3382	17293	.	0.0388596541953392	SEZC-9	SEZC	11	3	1-4	6	6	3.37944112007772	13.9427624998603	0.969961505265385	1030544	0.909	0.0387252924566357	0.129886281859213	0.341423067383644	FALSE	TRUE	LUM-Ms
SEZC-9_86	3725	26601	.	0.0511634900943574	SEZC-9	SEZC	11	6	5-8	13	13	-27.3163681798666	18.8662456034816	0.972291890996438	1487417	0.8968	0.0509795108064577	0.0910005507352799	0.335768304507991	FALSE	TRUE	NC
SEZC-9_87	1082	18052	.	0.00371150011079105	SEZC-9	SEZC	11	7	5-8	12	12	-20.8275722210186	9.40822853017345	0.976296654915572	1089212	0.8891	0.00370985603543743	0.151660063928009	0.270829660566439	FALSE	TRUE	Erythrocyte
SEZC-9_88	4426	55901	.	0.035705980215023	SEZC-9	SEZC	11	8	5-8	7	7	16.3120981940999	-19.5809615125833	0.988436447835762	2154433	0.9068	0.0356676971462268	0.0426276080417516	0.364446773313324	FALSE	TRUE	LUM-3
SEZC-9_89	2620	10391	.	0.0741988259070349	SEZC-9	SEZC	12	1	1-4	4	4	4.95185673389285	-32.9567035462984	0.948877958971779	823497	0.88	0.0740349529479547	0.0995782280527053	0.322425168614339	FALSE	TRUE	Ms-A
SEZC-9_94	3891	19279	.	0.0403029202759479	SEZC-9	SEZC	12	6	5-8	4	4	7.65798897651741	-32.211103981802	0.984949584020243	1483156	0.882	0.0401924270639354	0.0706051255454349	0.353014187170432	FALSE	TRUE	Ms-A
SEZC-9_95	2707	13727	.	0.0348218838784877	SEZC-9	SEZC	12	7	5-8	4	4	11.7532273896637	-30.9689980862862	0.979455039463612	1261369	0.8849	0.034756053224751	0.0957045458784905	0.338241423235793	FALSE	TRUE	Ms-A
SEZC-10_03	2762	11271	.	0.0492414160234229	SEZC-10	SEZC	1	3	1-4	3	3	-24.7680855930216	-19.0427921679437	0.967071723735234	1187382	0.9145	0.0491063528579013	0.0852197601408591	0.314906003130846	FALSE	TRUE	T
SEZC-10_06	4578	23112	.	0.0324074074074074	SEZC-10	SEZC	1	6	5-8	6	6	5.4968895417176	12.9046992799973	0.988087385685803	2964578	0.915	0.0323346572267311	0.0521165206945702	0.370655997843612	FALSE	TRUE	LUM-Ms
SEZC-10_10	4520	22794	.	0.0309730630867772	SEZC-10	SEZC	2	2	1-4	16	16	-5.90586241272063	-26.0075283454983	0.965843276136602	2958224	0.9102	0.0309160973900858	0.0447087594680063	0.359860361634389	FALSE	TRUE	mitotic
SEZC-10_11	3208	12258	.	0.0332843857072932	SEZC-10	SEZC	2	3	1-4	4	4	10.3309777639609	-32.906715592691	0.979263424798534	1062880	0.9156	0.0332655551037007	0.0620277702357123	0.342325538761124	FALSE	TRUE	Ms-A
SEZC-10_19	5076	40524	.	0.0762264337182904	SEZC-10	SEZC	3	3	1-4	15	15	30.2159214722801	-11.7998267849142	0.986638934996298	3834198	0.9121	0.0759135926863434	0.0200117144440359	0.345431363422238	FALSE	TRUE	Epi-S
SEZC-10_21	2753	8122	.	0.0626692932775179	SEZC-10	SEZC	3	5	5-8	13	13	-26.8247741662992	21.4133198306024	0.977954803712021	1298874	0.9121	0.0624386653581943	0.0617226385378572	0.318789083503713	FALSE	TRUE	NC
SEZC-10_24	4034	15619	.	0.0263141046161726	SEZC-10	SEZC	3	8	5-8	2	2	11.049952458442	12.1152922231078	0.981957211482233	2054172	0.9153	0.0262418592772315	0.0398683076184881	0.36117548583975	FALSE	TRUE	LUM-2
SEZC-10_26	4166	19914	.	0.0324394898061665	SEZC-10	SEZC	4	2	1-4	7	7	16.4031039815335	-25.5090867409561	0.96131060542857	2689551	0.9076	0.0323874461044821	0.0778421863839705	0.359548955303495	FALSE	TRUE	LUM-3
SEZC-10_30	1466	5622	.	0.0432230522945571	SEZC-10	SEZC	4	6	5-8	12	12	-25.9874078803688	6.79608674124947	0.905281861084767	739132	0.8636	0.0429784223558543	0.164472836065064	0.258048467844984	FALSE	TRUE	Erythrocyte
SEZC-10_31	4364	19505	.	0.0742373750320431	SEZC-10	SEZC	4	7	5-8	4	4	7.08947736848704	-31.796726315671	0.990543574436467	3494025	0.913	0.0739908022483393	0.0791809870326231	0.348404912317307	FALSE	TRUE	Ms-A
SEZC-10_34	3464	15746	.	0.0431220627460942	SEZC-10	SEZC	5	2	1-4	1	1	7.29557859578731	9.34222996778362	0.967776601992153	1962453	0.8993	0.0430564362714014	0.0743977150865868	0.351219809855974	FALSE	TRUE	LUM-0
SEZC-10_38	4611	31603	.	0.0206625953232288	SEZC-10	SEZC	5	6	5-8	7	7	16.4953065345298	-22.0465180590539	0.988696665671567	3248409	0.9163	0.0206201844132879	0.0308989630746719	0.360973062377921	FALSE	TRUE	LUM-3
SEZC-10_39	5186	42071	.	0.042761046801835	SEZC-10	SEZC	5	7	5-8	11	11	19.2157490923335	26.7174289066267	0.990195203302053	4930108	0.9159	0.0426333625613195	0.0351902341289487	0.358140401522114	FALSE	TRUE	PECAM1
SEZC-10_40	3231	17243	.	0.039030331148872	SEZC-10	SEZC	5	8	5-8	4	4	3.98525161593828	-30.2868975228804	0.985933697812234	1784707	0.9172	0.0389490132530818	0.0641314073031896	0.348411034445592	FALSE	TRUE	Ms-A
SEZC-10_41	3386	27499	.	0.0236372231717517	SEZC-10	SEZC	6	1	1-4	1	1	4.48633913631547	1.3895650496393	0.956113654080476	1524489	0.8964	0.023589185265832	0.095622710091548	0.345339499078094	FALSE	TRUE	LUM-0
SEZC-10_42	3504	28205	.	0.0192164509838681	SEZC-10	SEZC	6	2	1-4	1	1	8.81465439095189	8.91908430304082	0.941780329404796	1664945	0.8914	0.0191675213070693	0.146403496943324	0.346970610757182	FALSE	TRUE	LUM-0
SEZC-10_47	3573	28543	.	0.0417965876046666	SEZC-10	SEZC	6	7	5-8	14	14	-21.2795213583336	-22.5610215789767	0.963684412080532	2432974	0.9152	0.0416637563735419	0.0881843615280714	0.338157322253839	FALSE	TRUE	T
SEZC-10_48	4049	48029	.	0.0332091028337046	SEZC-10	SEZC	6	8	5-8	4	4	9.42809745805732	-31.0242555844195	0.980977128511947	2515401	0.9176	0.0331593937755972	0.0492435590786826	0.35558561374487	FALSE	TRUE	Ms-A
SEZC-10_49	3829	19388	.	0.0316174953579534	SEZC-10	SEZC	7	1	1-4	1	1	8.27647590940065	6.6303996042326	0.963857099565361	2117601	0.9024	0.0315718994643593	0.0583273657928083	0.359601015923582	FALSE	TRUE	LUM-0
SEZC-10_50	4121	22301	.	0.0365902874310569	SEZC-10	SEZC	7	2	1-4	7	7	18.5071214266974	-22.6566670343487	0.970783726072879	2462501	0.9013	0.0364970033097773	0.05562340711811	0.358493069938689	FALSE	TRUE	LUM-3
SEZC-10_51	4897	28784	.	0.0555864369093941	SEZC-10	SEZC	7	3	1-4	15	15	27.9297506355732	-10.561121141555	0.985721533728439	2668078	0.9242	0.0554362137066038	0.0439436327315582	0.345079833126973	FALSE	TRUE	Epi-S
SEZC-10_54	4491	29686	.	0.0372566192818163	SEZC-10	SEZC	7	6	5-8	7	7	15.4456891705134	-21.777779377108	0.984483073380583	3062178	0.9115	0.0371427611915237	0.0547358476425796	0.36172748565878	FALSE	TRUE	LUM-3
SEZC-10_55	4087	27737	.	0.0444172044561416	SEZC-10	SEZC	7	7	5-8	11	11	19.3804929253664	28.0182316603364	0.990881875467468	4126494	0.9172	0.0442799123027711	0.0634805329307361	0.338585645373504	FALSE	TRUE	PECAM1
SEZC-10_58	4035	45982	.	0.0294898003566613	SEZC-10	SEZC	8	2	1-4	7	7	17.5322820728613	-21.0548740343088	0.965191062840568	2147517	0.8976	0.0294379436858216	0.074099897618344	0.35952255203873	FALSE	TRUE	LUM-3
SEZC-10_59	3684	25546	.	0.0400062632114617	SEZC-10	SEZC	8	3	1-4	4	4	2.37989043206972	-35.7292491410681	0.978947520021625	1100122	0.9155	0.0398875965966747	0.0882142857142857	0.348261536450039	FALSE	TRUE	Ms-A
SEZC-10_61	4350	48830	.	0.0243088265410608	SEZC-10	SEZC	8	5	5-8	1	1	1.7903764308738	0.0893245050372512	0.984938853163111	2168475	0.912	0.0242814769356653	0.0415763007515684	0.36564491194382	FALSE	TRUE	LUM-0
SEZC-10_62	3651	33421	.	0.0439843212351516	SEZC-10	SEZC	8	6	5-8	3	3	-22.7324097872032	-19.0741532627355	0.970297981080344	2069706	0.9076	0.0438792871854572	0.0594065708758412	0.341292008375424	FALSE	TRUE	T
SEZC-10_63	4727	53990	.	0.0290238933135766	SEZC-10	SEZC	8	7	5-8	4	4	3.4489004835615	-33.6645231001782	0.985488618931133	3115403	0.9205	0.0289713060198196	0.0420351687497744	0.362452037260936	FALSE	TRUE	Ms-A
SEZC-10_66	4577	30962	.	0.057619016859376	SEZC-10	SEZC	9	2	1-4	4	4	2.44951417528122	-35.3074248129312	0.969712776878282	3861792	0.911	0.0574705238064558	0.0437056673820177	0.35772679097068	FALSE	TRUE	Ms-A
SEZC-10_67	2801	11613	.	0.0608800482218204	SEZC-10	SEZC	9	3	1-4	14	14	-21.5026675542848	-23.4368263228564	0.965608423076305	1310428	0.9146	0.0606450506090238	0.0926631083808645	0.313643727369469	FALSE	TRUE	T
SEZC-10_69	6461	78092	.	0.0451518721507965	SEZC-10	SEZC	9	5	5-8	15	15	29.2084727273482	-10.5566101354449	0.989736019372394	8255075	0.9205	0.0450612787383864	0.0114269365562965	0.358811990110375	FALSE	TRUE	Epi-S
SEZC-10_73	4668	23759	.	0.0603560755924071	SEZC-10	SEZC	10	1	1-4	7	7	14.7647454622043	-22.6340600451948	0.979440292648136	2905044	0.9059	0.0601131838189059	0.0400374282811379	0.360223999625187	FALSE	TRUE	LUM-3
SEZC-10_74	1243	12875	.	0.0316116504854369	SEZC-10	SEZC	10	2	1-4	12	12	-23.9934376711427	8.23673072368649	0.945048142256769	1313705	0.8473	0.0315748642358417	0.119933996912759	0.263326773764893	FALSE	TRUE	Erythrocyte
SEZC-10_77	4085	23654	.	0.0193201995434176	SEZC-10	SEZC	10	5	5-8	1	1	9.67672820335679	4.28821168201032	0.984291147455084	2604448	0.9182	0.0192900257481744	0.0634782577442971	0.359081229686891	FALSE	TRUE	LUM-0
SEZC-10_78	3478	17710	.	0.0456804065499718	SEZC-10	SEZC	10	6	5-8	11	11	18.5032288921037	26.2993367764137	0.981985184975398	2213577	0.9096	0.0455210443394103	0.0770778636960638	0.329409590473555	FALSE	TRUE	PECAM1
SEZC-10_79	2994	16340	.	0.0566707466340269	SEZC-10	SEZC	10	7	5-8	9	9	-42.1282402700981	1.46007349774254	0.978388503274601	2188232	0.9064	0.0564496464277006	0.0631878786351424	0.310628178000072	FALSE	TRUE	Neutrophil
SEZC-10_81	4530	53891	.	0.0160880295411108	SEZC-10	SEZC	11	1	1-4	2	2	1.26795538051335	27.505289801848	0.974739796457786	2484812	0.9133	0.0160683507237244	0.0486074242900733	0.36948015962502	FALSE	TRUE	LUM-2
SEZC-10_85	4012	49257	.	0.0272651602817874	SEZC-10	SEZC	11	5	5-8	4	4	9.48977411245706	-30.9917946475249	0.986726703557873	2219135	0.9219	0.0272237087488851	0.0557168320027271	0.361293014682647	FALSE	TRUE	Ms-A
SEZC-10_86	3219	24950	.	0.0159919839679359	SEZC-10	SEZC	11	6	5-8	4	4	12.6130641089858	-27.8176971491293	0.976098818330934	1394153	0.8999	0.0159612769021522	0.0633908704011752	0.345989158793082	FALSE	TRUE	Ms-A
SEZC-10_87	4288	47018	.	0.0237568590752478	SEZC-10	SEZC	11	7	5-8	1	1	12.464289368618	9.32029249589939	0.98869470836586	2610926	0.9231	0.0237114715122697	0.048659414899058	0.365853994473373	FALSE	TRUE	LUM-0
SEZC-10_90	6072	61159	.	0.0639644206085776	SEZC-10	SEZC	12	2	1-4	15	15	29.1084154818298	-11.1761623602482	0.983471336460509	3998106	0.9015	0.0638287457781984	0.0236981733825737	0.360829842580712	FALSE	TRUE	Epi-S
SEZC-10_91	2899	11428	.	0.047952397619881	SEZC-10	SEZC	12	3	1-4	4	4	3.63596753468817	-35.5073372815985	0.984830394957918	738185	0.9154	0.0478853547710591	0.0941924903975482	0.336649644260154	FALSE	TRUE	Ms-A
SEZC-10_93	2750	10995	.	0.0512050932241928	SEZC-10	SEZC	12	5	5-8	13	13	-25.4278862463424	21.5333076023198	0.981548866940482	798897	0.8953	0.05107965886409	0.0989987697483197	0.323207846518679	FALSE	TRUE	NC
SEZC-10_94	3310	17569	.	0.049177528601514	SEZC-10	SEZC	12	6	5-8	13	13	-25.2210462937685	20.7272891694738	0.98290046276589	1152162	0.8955	0.0490073737946682	0.0690922763187872	0.341118371312556	FALSE	TRUE	NC
SEZC-10_95	2492	9487	.	0.0346790344682197	SEZC-10	SEZC	12	7	5-8	13	13	-25.7003454247148	21.5179000033378	0.983276311724188	1013400	0.9035	0.0345624540392898	0.126384310389354	0.313964391543428	FALSE	TRUE	NC
SEZC-10_96	2168	16846	.	0.0454707348925561	SEZC-10	SEZC	12	8	5-8	12	12	-25.4623146822941	8.1632247019761	0.974623526872891	1062826	0.8947	0.0453818354167901	0.0441342430089659	0.29082590797032	FALSE	TRUE	Erythrocyte
SEZC-11_01	2100	7717	.	0.0338214331994298	SEZC-11	SEZC	1	1	1-4	14	14	-21.0101892022193	-23.3632296427943	0.951592330520826	1108570	0.8881	0.033530318602261	0.150483731798016	0.282849366196805	FALSE	TRUE	T
SEZC-11_02	2747	9350	.	0.0448128342245989	SEZC-11	SEZC	1	2	1-4	4	4	11.0040951820393	-32.7248770130151	0.943828793699193	1523997	0.8902	0.0447124106285348	0.0605027143429679	0.329765025148234	FALSE	TRUE	Ms-A
SEZC-11_03	3236	13814	.	0.0478500072390329	SEZC-11	SEZC	1	3	1-4	3	3	-25.1478729347506	-19.2506560702599	0.976838139451309	1496720	0.9154	0.0476946388628328	0.0524637283837445	0.321011823311701	FALSE	TRUE	T
SEZC-11_07	4249	18574	.	0.0534079896629697	SEZC-11	SEZC	1	7	5-8	6	6	4.89602581406024	13.26378247584	0.988978068988367	3544879	0.9152	0.0532445923460899	0.0621435952999877	0.361966408915144	FALSE	TRUE	LUM-Ms
SEZC-11_11	2037	6903	.	0.0998116760828625	SEZC-11	SEZC	2	3	1-4	9	9	-39.4824376512507	-0.904552810843545	0.951748823482492	553213	0.8843	0.099136690647482	0.125069695181695	0.283676388226846	FALSE	TRUE	Neutrophil
SEZC-11_13	3158	12749	.	0.042434700760844	SEZC-11	SEZC	2	5	5-8	13	13	-24.9110062980733	20.2958215694324	0.986195728309475	1617434	0.907	0.0423152131403989	0.073154520561302	0.326003530378447	FALSE	TRUE	NC
SEZC-11_14	3229	14287	.	0.037096661300483	SEZC-11	SEZC	2	6	5-8	13	13	-25.4530106722858	21.2419326060093	0.977583095809137	1719552	0.8989	0.0369440959152377	0.127215160717639	0.327383406851785	FALSE	TRUE	NC
SEZC-11_15	2831	13873	.	0.0906797376198371	SEZC-11	SEZC	2	7	5-8	9	9	-39.5474185627218	-1.12373770246266	0.986975277716802	2313636	0.8973	0.0891819084077697	0.0886030025741286	0.303195447221161	FALSE	TRUE	Neutrophil
SEZC-11_16	3594	17573	.	0.0425652990382974	SEZC-11	SEZC	2	8	5-8	13	13	-25.2552398295844	20.0867516321157	0.983171959231396	1710517	0.9049	0.0423700011328877	0.0602502875058413	0.346653499023413	FALSE	TRUE	NC
SEZC-11_17	3862	16764	.	0.0299451204963016	SEZC-11	SEZC	3	1	1-4	7	7	17.5106475383169	-21.8826558311787	0.960153183868168	2197156	0.8941	0.029888068587759	0.055756042015498	0.35652403957542	FALSE	TRUE	LUM-3
SEZC-11_18	3279	12262	.	0.0487685532539553	SEZC-11	SEZC	3	2	1-4	4	4	11.3940437145644	-32.3969648594731	0.958284938600597	2039457	0.8891	0.0486337020169161	0.0832418102365623	0.347862032433781	FALSE	TRUE	Ms-A
SEZC-11_19	3449	12733	.	0.0656561690096599	SEZC-11	SEZC	3	3	1-4	9	9	-33.8858227730176	-1.51467835234566	0.976085344972405	1440624	0.9071	0.065358455163787	0.0373152235174634	0.328306280946398	FALSE	TRUE	Neutrophil
SEZC-11_22	3178	16515	.	0.0385709960641841	SEZC-11	SEZC	3	6	5-8	4	4	10.7713585893982	-29.1830019194329	0.986652209079076	1959047	0.9042	0.0384197828709288	0.0859516067789641	0.339523409931918	FALSE	TRUE	Ms-A
SEZC-11_23	3035	10740	.	0.0905959031657356	SEZC-11	SEZC	3	7	5-8	4	4	11.008604801114	-28.8715858126137	0.985162346261723	1651759	0.9035	0.0903939056112969	0.0764509381376641	0.336922995513805	FALSE	TRUE	Ms-A
SEZC-11_24	3357	12095	.	0.0354692021496486	SEZC-11	SEZC	3	8	5-8	1	1	7.39760269653914	7.9911196593658	0.973770044522714	1318213	0.9021	0.0353843615968327	0.0760403974704804	0.346116873652646	FALSE	TRUE	LUM-0
SEZC-11_25	3892	12529	.	0.0106153723361801	SEZC-11	SEZC	4	1	1-4	8	8	22.3355165320269	-3.15304190033085	0.975882739063952	3222730	0.905	0.010363098020882	0.0710704163941574	0.300681979482993	FALSE	TRUE	Epi-R
SEZC-11_26	5434	51662	.	0.0552049862568232	SEZC-11	SEZC	4	2	1-4	15	15	29.3599884525471	-11.2932733341028	0.981981461022029	6209067	0.9115	0.0550706727427203	0.0350747098095539	0.352003101041701	FALSE	TRUE	Epi-S
SEZC-11_27	3539	12299	.	0.0301650540694365	SEZC-11	SEZC	4	3	1-4	7	7	16.5484356285765	-25.5480164374019	0.982646477406325	1203773	0.9047	0.0300965360590574	0.0489422022769012	0.351119688611415	FALSE	TRUE	LUM-3
SEZC-11_29	3346	14193	.	0.0636229127034454	SEZC-11	SEZC	4	5	5-8	11	11	19.595864517991	28.4814480917501	0.985220569126312	2148393	0.9069	0.0634753268663011	0.0569663587026387	0.329701551750676	FALSE	TRUE	PECAM1
SEZC-11_31	5235	37382	.	0.0207854047402493	SEZC-11	SEZC	4	7	5-8	16	16	-5.56257372799851	-26.1411592617126	0.990067412147058	5430841	0.919	0.0207437862081854	0.035018880391614	0.372260701788537	FALSE	TRUE	mitotic
SEZC-11_33	4044	18442	.	0.0355709792864115	SEZC-11	SEZC	5	1	1-4	10	10	-2.33029570792895	37.2963471933614	0.964605176955243	2062147	0.909	0.0354786371011357	0.0688020665786642	0.354031282465931	FALSE	TRUE	PDGFRA
SEZC-11_34	3554	19481	.	0.0386017144910426	SEZC-11	SEZC	5	2	1-4	7	7	17.1367587521191	-22.9860692592465	0.961717019371259	2069218	0.898	0.03849500895828	0.0662096696906666	0.345889803659965	FALSE	TRUE	LUM-3
SEZC-11_35	3207	11867	.	0.0408696384933007	SEZC-11	SEZC	5	3	1-4	2	2	-1.4632671583751	26.9383773986858	0.978912446613789	1192157	0.9003	0.0407015777106412	0.0568448795591193	0.339543404238758	FALSE	TRUE	LUM-2
SEZC-11_37	2590	11256	.	0.056592039800995	SEZC-11	SEZC	5	5	5-8	7	7	15.6918439329918	-20.4777660587913	0.978213521260749	1263706	0.8997	0.0565267548140918	0.0812863868170111	0.32366532982241	FALSE	TRUE	LUM-3
SEZC-11_38	3801	20476	.	0.0508400078140262	SEZC-11	SEZC	5	6	5-8	13	13	-25.5927557550587	19.9404863311139	0.983045515448137	2284084	0.9084	0.0506692625943052	0.0527818772945036	0.348215730688584	FALSE	TRUE	NC
SEZC-11_39	4582	29735	.	0.0330923154531697	SEZC-11	SEZC	5	7	5-8	7	7	15.6558567969353	-22.6161511897338	0.98617363579142	3434582	0.911	0.0330500789305747	0.035722247419035	0.365052534861404	FALSE	TRUE	LUM-3
SEZC-11_40	3257	14691	.	0.0256619699135525	SEZC-11	SEZC	5	8	5-8	1	1	7.39463328478823	7.53136671827658	0.980614907270291	1436883	0.9071	0.0256079337046597	0.0681657873786768	0.346741100529218	FALSE	TRUE	LUM-0
SEZC-11_43	5603	69294	.	0.0499321730597166	SEZC-11	SEZC	6	3	1-4	15	15	29.0197731807716	-10.4853543212731	0.985787296491769	3238253	0.921	0.0498703170028818	0.0234769048771307	0.353230051169976	FALSE	TRUE	Epi-S
SEZC-11_46	4689	48051	.	0.0276789244760775	SEZC-11	SEZC	6	6	5-8	7	7	17.0602017847241	-19.6235908119931	0.99036842269608	2833694	0.9168	0.0276317703031184	0.0524413170031435	0.365063560265308	FALSE	TRUE	LUM-3
SEZC-11_48	4385	46224	.	0.0431593977154725	SEZC-11	SEZC	6	8	5-8	4	4	3.57950400383322	-33.135106265147	0.988137817755588	2329772	0.9184	0.0430950683688679	0.039401279133947	0.357922910748613	FALSE	TRUE	Ms-A
SEZC-11_50	3465	16129	.	0.0373240746481493	SEZC-11	SEZC	7	2	1-4	6	6	2.93402522354395	16.9091365872681	0.96446599139635	2188819	0.8929	0.0371811500216169	0.0849154459597819	0.342511477435678	FALSE	TRUE	LUM-Ms
SEZC-11_53	3531	14971	.	0.0334646984169394	SEZC-11	SEZC	7	5	5-8	6	6	3.14622936130004	15.4851405126062	0.978900380093698	2408532	0.9092	0.0333821961620469	0.0607584953057875	0.343465729459849	FALSE	TRUE	LUM-Ms
SEZC-11_54	3688	18944	.	0.0321473817567568	SEZC-11	SEZC	7	6	5-8	4	4	9.73018515663684	-32.657811862945	0.983686337062758	2257357	0.9112	0.0320661331086773	0.061957731901542	0.349431733521338	FALSE	TRUE	Ms-A
SEZC-11_55	4668	31306	.	0.0421963840797291	SEZC-11	SEZC	7	7	5-8	7	7	13.2748974343154	-24.1744480164311	0.985966601576073	3638886	0.915	0.0420754236208434	0.0521347308705527	0.361775996536773	FALSE	TRUE	LUM-3
SEZC-11_56	6027	57571	.	0.0495040906011707	SEZC-11	SEZC	7	8	5-8	15	15	28.1612379356539	-10.443382192108	0.988694193468207	4371742	0.9185	0.0493429595387732	0.0197413170644928	0.35488689069855	FALSE	TRUE	Epi-S
SEZC-11_58	1347	27069	.	0.0106025342642876	SEZC-11	SEZC	8	2	1-4	12	12	-21.072440790786	9.3388459618202	0.945949112324638	1386821	0.8376	0.0105997931747673	0.14373634769553	0.294066244088787	FALSE	TRUE	Erythrocyte
SEZC-11_59	3594	23325	.	0.0421436227224009	SEZC-11	SEZC	8	3	1-4	4	4	4.62242209467782	-33.9788173769226	0.982903355892368	1074573	0.9024	0.0420804794520548	0.0811229802378356	0.350197258829264	FALSE	TRUE	Ms-A
SEZC-11_62	2850	19668	.	0.0439800691478544	SEZC-11	SEZC	8	6	5-8	4	4	10.2785855429711	-28.6567983868264	0.976209271430173	1086309	0.9037	0.0439175467099919	0.104939485211428	0.332847187005988	FALSE	TRUE	Ms-A
SEZC-11_64	3964	30755	.	0.0227280117054138	SEZC-11	SEZC	8	8	5-8	6	6	4.01904091628097	15.2446528173064	0.985130345750965	1550955	0.9028	0.0226852302599552	0.0549150114073934	0.359300822422743	FALSE	TRUE	LUM-Ms
SEZC-11_66	2896	13898	.	0.0412289538063031	SEZC-11	SEZC	9	2	1-4	7	7	16.2834047784121	-25.8159545862209	0.938653547005444	1685936	0.8741	0.0411401493394601	0.0846264926363683	0.337344039149676	FALSE	TRUE	LUM-3
