cluster	db	category	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
MD66	TF	binding	CTCF	CTCF	48/144	12566/56227	0.001618535388409	0.0129691674348644	0.0106070400666532	RNF103/MAFB/EFNB2/ARRDC3/HNRNPA2B1/TUBA1B/CKS2/CDKN2AIP/SERTAD1/RGS2/PNRC1/GEM/EIF5/NUFIP2/C11orf96/CSRNP1/KLF2/MYC/ING1/KLHL15/MORF4L2/CDKN1A/SNHG12/SAT1/IFRD1/CCNL1/HERPUD1/JUND/BTG1/SRSF5/GADD45B/RHOB/HEXIM1/EGR3/BAG3/ATF4/DUSP5/BTG2/IRF1/PLK2/CYR61/PPP1R15A/EIF1/DUSP1/DDX5/BRD2/SOCS3/EGR1	48
MD66	TF	binding	ZBTB37	ZBTB37	17/144	2979/56227	0.00167538912002103	0.0132573422695947	0.0108427284432231	RNF103/ID3/NFIL3/SAP18/SNAI1/DDX3X/SIRT1/ERRFI1/SNHG12/RHOB/ATF4/HSPE1/DUSP5/BTG2/CYR61/UBC/SOCS3	17
MD66	TF	binding	JUND	JUND	46/144	11907/56227	0.00167584761378935	0.0132573422695947	0.0108427284432231	ANKRD42/DDX3Y/ARRDC3/KLF10/TUBB2A/TUBA1A/TUBA1C/SPTY2D1/SERTAD1/RGS2/PHLDA1/GEM/EIF5/C11orf96/NOLC1/MAFF/CSRNP1/MLF1/DDX3X/UBE2S/KLHL15/MORF4L2/CDKN1A/ERRFI1/SAT1/TRA2B/IFRD1/CCNL1/RND3/C6orf62/RBBP6/JUND/BTG1/GADD45B/IER5/PPP1R15A/EIF1/DUSP1/UBC/KLF4/BRD2/TUBB4B/HSPH1/JUN/FOSB/MCL1	46
MD66	TF	binding	JDP2	JDP2	19/144	3556/56227	0.00189769662328398	0.0147777279518256	0.0120862000792539	DDX3Y/TUBB2A/RGS2/GEM/NOLC1/MAFF/MLF1/DDX3X/UBE2S/SAT1/CCNL1/RND3/RBBP6/PPP1R15A/DUSP1/HSPH1/JUN/FOSB/MCL1	19
MD66	TF	binding	RFX5	RFX5	19/144	3557/56227	0.00190373306947834	0.0147777279518256	0.0120862000792539	ANKRD42/KLF10/TUBB2A/EIF5/MLF1/ID2/DDX3X/ING1/DNAJB4/MORF4L2/PCF11/SRSF7/JUND/JUNB/HSPA8/KLF4/HSPH1/HSP90AA1/DNAJA1	19
MD66	TF	binding	KLF9	KLF9	90/144	28257/56227	0.00203803208010086	0.0157219617607781	0.0128584567329018	ERO1B/CTD-3252C9.4/SKP1/MAFB/EGLN3/PTP4A1/FUS/KLF10/TUBB2A/TUBA1A/CKS2/TUBA1C/TOB1/IVNS1ABP/SPTY2D1/GLUL/SAP18/TSC22D1/NFKBIA/PNRC1/UBB/UBBP4/EIF5/SEMA4A/NUFIP2/C11orf96/TFRC/NOLC1/MAFF/CSRNP1/ID2/SNAI1/GTF2B/SNHG5/KLF2/UBE2S/MYC/ING1/KLHL15/NXF1/MYLIP/MEX3C/DNAJB4/MORF4L2/TCP1/PPP1R10/ADM/AMD1/LBH/TRA2B/POLG2/PCF11/CALM1/C6orf62/HERPUD1/EIF4A2/RBBP6/JUND/SRSF5/GADD45B/ADAMTS1/RHOB/HEXIM1/EGR3/BAG3/ATF4/HSPD1/DUSP5/BTG2/IRF1/H3F3B/CYR61/PPP1R15A/HSP90AB1/EIF1/DUSP1/DDX5/HSPA1A/HSPA8/KLF4/BRD2/TUBB4B/NFKBIZ/DNAJB1/SOCS3/IER2/ZFP36/JUN/FOS/FOSB	90
MD66	TF	binding	ZFY	ZFY	57/144	15943/56227	0.00239081568932611	0.0183295869515002	0.0149911445107193	ERO1B/CTD-3252C9.4/SFPQ/HNRNPA2B1/FUS/KLF10/TUBA1B/TUBA1A/TUBA1C/TOB1/SPTY2D1/GLUL/TSC22D1/NFKBIA/PHLDA1/PNRC1/GEM/TFRC/CSRNP1/MLF1/ID2/DDX3X/GTF2B/KLF2/UBE2S/ING1/MYLIP/SIRT1/CDKN1A/AMD1/SAT1/CALM1/C6orf62/RBBP6/JUND/BTG1/SRSF5/GADD45B/HEXIM1/EGR3/ATF4/HSPD1/DUSP5/BTG2/IRF1/IER5/H3F3B/PLK2/JUNB/HSP90AB1/DDX5/BRD2/TUBB4B/IER2/JUN/EGR1/MCL1	57
MD66	TF	binding	ZNF774	ZNF774	135/144	48291/56227	0.00241059700409789	0.0183678618349054	0.0150224482334805	ANKRD42/ERO1B/RNF103/CTD-3252C9.4/SKP1/MAFB/FAM53C/TMEM2/EGLN3/YBX3/ID3/PTP4A1/ZNF844/SFPQ/HNRNPA2B1/FUS/KLF10/NFIL3/TUBB2A/TUBA1B/TUBA1A/CKS2/TUBA1C/TOB1/IVNS1ABP/SPTY2D1/CDKN2AIP/GLUL/SAP18/TSC22D1/NFKBIA/SERTAD1/PHLDA1/PNRC1/UBB/UBBP4/GEM/EIF5/SEMA4A/NUFIP2/C11orf96/H2AFZ/TFRC/NOLC1/UAP1/MAFF/CSRNP1/MLF1/PPP1R15B/EGR2/CHORDC1/ID2/SNAI1/ARL5B/DDX3X/GTF2B/SNHG5/KLF2/UBE2S/MYC/ING1/ARL6IP1/KLHL15/SLC2A3/MYLIP/MEX3C/DNAJB4/SIRT1/MORF4L2/TCP1/CDKN1A/ERRFI1/PPP1R10/SNHG12/ADM/LBH/SAT1/TRA2B/POLG2/IFRD1/INTS6/PCF11/CALM1/RND3/C6orf62/HERPUD1/SRSF7/SRSF3/RBBP6/ATF3/JUND/BTG1/SRSF5/GADD45B/ADAMTS1/RHOB/HEXIM1/EGR3/BAG3/ATF4/HSPD1/HSPE1/DUSP5/BTG2/IRF1/IER5/H3F3B/PLK2/CYR61/JUNB/PPP1R15A/HSP90AB1/EIF1/DUSP1/UBC/DDX5/HSPA1A/HSPA1B/HSPA8/KLF4/BRD2/TUBB4B/DNAJB1/SOCS3/IER2/ZFP36/HSPH1/HSP90AA2P/HSP90AA1/JUN/EGR1/FOS/FOSB/MCL1/DNAJA1	135
MD66	TF	binding	ZNF253	ZNF253	16/144	2829/56227	0.00251094425406687	0.0190158095338479	0.0155523825749328	SKP1/EFNB2/KLF10/UBBP4/EIF5/NUFIP2/MLF1/CHORDC1/ID2/ING1/IFRD1/SRSF7/JUND/GADD45B/HSPA1A/HSPA1B	16
MD66	TF	binding	ZNF200	ZNF200	27/144	6005/56227	0.00263655581968219	0.0198408226630949	0.0162271326975902	ANKRD42/CTD-3252C9.4/ID3/FUS/KLF10/CKS2/SPTY2D1/UBB/ARL5B/KLHL15/TCP1/ADM/POLG2/PCF11/ATF4/HSPD1/JUNB/EIF1/TUBB4B/SOCS3/IER2/ZFP36/HSPH1/JUN/EGR1/MCL1/DNAJA1	27
MD66	TF	binding	ZNF746	ZNF746	59/144	16730/56227	0.00266495740966935	0.0198408226630949	0.0162271326975902	RNF103/CTD-3252C9.4/SKP1/DDX3Y/KLF10/NFIL3/TUBA1B/TUBA1A/CKS2/TUBA1C/TOB1/SPTY2D1/TSC22D1/NFKBIA/PNRC1/UBB/NUFIP2/MAFF/CSRNP1/ID2/SNAI1/ARL5B/MYC/MEX3C/MORF4L2/ERRFI1/PPP1R10/SNHG12/ADM/AMD1/TRA2B/IFRD1/INTS6/PCF11/CALM1/C6orf62/HERPUD1/EIF4A2/JUND/SRSF5/GADD45B/ADAMTS1/EGR3/HSPE1/DUSP5/PLK2/CYR61/PPP1R15A/HSP90AB1/EIF1/UBC/DDX5/KLF4/BRD2/TUBB4B/DNAJB1/HSPH1/HSP90AA1/FOSB	59
MD66	TF	binding	ZBTB21	ZBTB21	133/144	47313/56227	0.00266780787821003	0.0198408226630949	0.0162271326975902	ANKRD42/ERO1B/RNF103/CTD-3252C9.4/SKP1/MAFB/FAM53C/TMEM2/EGLN3/YBX3/ID3/ARRDC3/PTP4A1/ZNF844/SFPQ/HNRNPA2B1/FUS/KLF10/NFIL3/TUBB2A/TUBA1A/TUBA1C/TOB1/IVNS1ABP/SPTY2D1/CDKN2AIP/GLUL/SAP18/TSC22D1/NFKBIA/SERTAD1/RGS2/PHLDA1/PNRC1/UBB/UBBP4/GEM/EIF5/SEMA4A/NUFIP2/H2AFZ/TFRC/NOLC1/UAP1/MAFF/CSRNP1/MLF1/PPP1R15B/EGR2/ID2/SNAI1/ARL5B/DDX3X/GTF2B/KLF2/UBE2S/MYC/ING1/ARL6IP1/KLHL15/SLC2A3/NXF1/MYLIP/MEX3C/DNAJB4/SIRT1/MORF4L2/TCP1/CDKN1A/ERRFI1/PPP1R10/SNHG12/ADM/LBH/SAT1/TRA2B/POLG2/IFRD1/INTS6/CCNL1/PCF11/CALM1/RND3/C6orf62/HERPUD1/SRSF7/SRSF3/RBBP6/ATF3/JUND/BTG1/SRSF5/GADD45B/ADAMTS1/HEXIM1/EGR3/BAG3/HSPD1/HSPE1/DUSP5/BTG2/IRF1/IER5/H3F3B/PLK2/CYR61/JUNB/PPP1R15A/HSP90AB1/EIF1/DUSP1/UBC/DDX5/HSPA1A/HSPA1B/HSPA8/KLF4/BRD2/TUBB4B/NFKBIZ/DNAJB1/SOCS3/IER2/ZFP36/HSPH1/HSP90AA2P/HSP90AA1/JUN/EGR1/FOS/FOSB/MCL1/DNAJA1	133
MD66	TF	binding	ZNF398	ZNF398	17/144	3142/56227	0.00291161345163612	0.021525142303167	0.0176046803310079	FUS/KLF10/IVNS1ABP/GLUL/EIF5/SNHG5/ING1/ADM/LBH/SAT1/POLG2/CALM1/C6orf62/HSP90AB1/DUSP1/TUBB4B/MCL1	17
MD66	TF	binding	ZNF561	ZNF561	25/144	5446/56227	0.00294229308430209	0.0216232426668828	0.0176849132753131	EFNB2/YBX3/ID3/HNRNPA2B1/KLF10/TUBA1A/CKS2/TUBA1C/TSC22D1/EIF5/CSRNP1/DDX3X/ARL6IP1/TRA2B/INTS6/CALM1/HERPUD1/IRF1/JUNB/HSP90AB1/DUSP1/IER2/HSPH1/EGR1/FOS	25
MD66	TF	binding	JUNB	JUNB	36/144	8908/56227	0.00300809729559134	0.0218482856206108	0.0178689682378926	ERO1B/DDX3Y/ARRDC3/HNRNPA2B1/TUBB2A/RGS2/GEM/EIF5/C11orf96/NOLC1/MAFF/MLF1/DDX3X/UBE2S/CDKN1A/ERRFI1/IFRD1/CCNL1/RND3/C6orf62/SRSF7/RBBP6/ATF3/JUND/GADD45B/BAG3/IER5/PPP1R15A/DUSP1/UBC/KLF4/BRD2/TUBB4B/HSPH1/FOSB/MCL1	36
MD66	TF	binding	ATF6	ATF6	11/144	1647/56227	0.00355702753035782	0.0255365791485804	0.0208854978204764	IVNS1ABP/TSC22D1/NFKBIA/UAP1/DDX3X/KLHL15/MORF4L2/JUND/BAG3/PPP1R15A/BRD2	11
MD66	TF	binding	ERG	ERG	11/144	1652/56227	0.00363856793777935	0.0259718470041491	0.0212414885659835	ANKRD42/CTD-3252C9.4/DDX3Y/PPP1R15B/ARL5B/TRA2B/EIF4A2/ATF4/DDX5/TUBB4B/IER2	11
MD66	TF	binding	TFAP2B	TFAP2B	66/144	19623/56227	0.0043143246729355	0.0302733968575474	0.0247595795978754	RNF103/CTD-3252C9.4/MAFB/FAM53C/EFNB2/EGLN3/HNRNPA2B1/KLF10/TUBA1B/TOB1/IVNS1ABP/GLUL/SAP18/TSC22D1/RGS2/PHLDA1/PNRC1/UBB/NUFIP2/H2AFZ/TFRC/UAP1/MAFF/PPP1R15B/CHORDC1/ID2/SNAI1/DDX3X/KLF2/ING1/ARL6IP1/NXF1/MEX3C/DNAJB4/ERRFI1/ADM/AMD1/LBH/SAT1/CALM1/HERPUD1/SRSF7/ATF3/GADD45B/ADAMTS1/RHOB/HEXIM1/EGR3/ATF4/HSPE1/DUSP5/BTG2/IRF1/IER5/JUNB/PPP1R15A/DUSP1/KLF4/TUBB4B/SOCS3/IER2/ZFP36/HSP90AA1/FOS/FOSB/DNAJA1	66
MD66	TF	binding	ZFX	ZFX	49/144	13525/56227	0.00440852414095673	0.0305887540953534	0.0250174995355675	ERO1B/RNF103/SKP1/EFNB2/EGLN3/YBX3/ARRDC3/ZNF844/HNRNPA2B1/KLF10/CKS2/TOB1/CDKN2AIP/GLUL/NFKBIA/RGS2/UBB/EIF5/SEMA4A/UAP1/MAFF/ID2/KLF2/ARL6IP1/KLHL15/SLC2A3/NXF1/TCP1/ADM/AMD1/POLG2/INTS6/CCNL1/HERPUD1/EIF4A2/RBBP6/JUND/GADD45B/EGR3/BAG3/ATF4/HSPE1/BTG2/JUNB/DUSP1/DDX5/BRD2/DNAJB1/EGR1	49
MD66	TF	binding	ETV6	ETV6	15/144	2768/56227	0.00505643662589319	0.034889412718663	0.0285348616607423	ANKRD42/SPTY2D1/CDKN2AIP/ARL5B/ING1/KLHL15/TCP1/PPP1R10/PCF11/DDX5/IER2/ZFP36/HSPH1/JUN/MCL1	15
MD66	TF	binding	HOMEZ	HOMEZ	9/144	1274/56227	0.00573455378946324	0.0391336033324909	0.0320060405253443	FAM53C/SPTY2D1/MLF1/CHORDC1/MEX3C/CCNL1/RND3/UBC/HSPH1	9
MD66	TF	binding	ETV5	ETV5	18/144	3685/56227	0.00634637828322279	0.0422415637942066	0.034547935470302	ANKRD42/SPTY2D1/CDKN2AIP/ARL5B/ING1/KLHL15/TCP1/PPP1R10/PCF11/HSP90AB1/DDX5/HSPA8/IER2/ZFP36/HSPH1/JUN/MCL1/DNAJA1	18
MD66	TF	binding	ZNF486	ZNF486	31/144	7683/56227	0.00635871511289014	0.0422415637942066	0.034547935470302	RNF103/EGLN3/KLF10/TUBA1B/TOB1/IVNS1ABP/SPTY2D1/CDKN2AIP/PHLDA1/PNRC1/GEM/C11orf96/H2AFZ/CSRNP1/PPP1R15B/SNAI1/GTF2B/KLF2/UBE2S/KLHL15/ADM/BTG1/RHOB/HEXIM1/BAG3/HSPE1/BRD2/SOCS3/HSP90AA2P/FOS/MCL1	31
MD66	TF	binding	PLAG1	PLAG1	56/144	16261/56227	0.00636004221378151	0.0422415637942066	0.034547935470302	ERO1B/RNF103/CTD-3252C9.4/EFNB2/ID3/HNRNPA2B1/KLF10/TUBA1B/CKS2/TOB1/GLUL/NFKBIA/SEMA4A/NUFIP2/TFRC/CSRNP1/MLF1/PPP1R15B/CHORDC1/DDX3X/KLF2/UBE2S/KLHL15/NXF1/MYLIP/SIRT1/LBH/INTS6/PCF11/CALM1/HERPUD1/SRSF7/ATF3/JUND/BTG1/GADD45B/RHOB/HEXIM1/EGR3/BAG3/ATF4/HSPE1/PLK2/JUNB/HSP90AB1/EIF1/DUSP1/KLF4/BRD2/NFKBIZ/DNAJB1/SOCS3/ZFP36/EGR1/FOSB/DNAJA1	56
MD66	TF	binding	ZNF883	ZNF883	46/144	12751/56227	0.00663249596249685	0.0435865921721575	0.0356479883431918	ERO1B/SFPQ/KLF10/TUBB2A/TUBA1B/TUBA1A/TUBA1C/TOB1/IVNS1ABP/RGS2/PHLDA1/PNRC1/EIF5/SEMA4A/C11orf96/UAP1/MAFF/DDX3X/UBE2S/NXF1/MYLIP/SIRT1/CDKN1A/ERRFI1/LBH/IFRD1/HERPUD1/GADD45B/ADAMTS1/HEXIM1/EGR3/ATF4/HSPD1/DUSP5/IER5/JUNB/PPP1R15A/HSPA8/BRD2/TUBB4B/SOCS3/IER2/ZFP36/JUN/EGR1/FOS	46
MD66	TF	binding	ZNF766	ZNF766	27/144	6428/56227	0.00663274228706744	0.0435865921721575	0.0356479883431918	SKP1/MAFB/FAM53C/YBX3/FUS/NFIL3/TUBA1C/GLUL/RGS2/KLF2/MEX3C/SIRT1/ERRFI1/SNHG12/INTS6/C6orf62/EIF4A2/HEXIM1/DUSP5/CYR61/JUNB/PPP1R15A/DDX5/KLF4/BRD2/HSPH1/DNAJA1	27
MD66	TF	binding	ZNF44	ZNF44	30/144	7427/56227	0.00720672312633033	0.0468625660884936	0.0383272957669263	TMEM2/HNRNPA2B1/KLF10/TOB1/SERTAD1/GEM/EIF5/NUFIP2/C11orf96/H2AFZ/MAFF/MYLIP/ADM/AMD1/LBH/POLG2/HERPUD1/GADD45B/ADAMTS1/EGR3/HSPD1/HSPE1/IER5/JUNB/HSPA1A/HSPA1B/HSPA8/BRD2/SOCS3/DNAJA1	30
MD66	TF	binding	HES1	HES1	26/144	6160/56227	0.00729197965185221	0.047169993372919	0.0385787300659944	HNRNPA2B1/NFIL3/IVNS1ABP/CDKN2AIP/TSC22D1/RGS2/UBBP4/SEMA4A/TFRC/ARL5B/DDX3X/ING1/SIRT1/CALM1/HERPUD1/GADD45B/ADAMTS1/RHOB/EGR3/HSPD1/JUNB/DDX5/BRD2/JUN/FOS/DNAJA1	26
MD66	TF	binding	RFX2	RFX2	16/144	3167/56227	0.00734938825786645	0.0472950270273064	0.0386809908308761	ANKRD42/TUBB2A/EIF5/ID2/MYC/ING1/PCF11/HERPUD1/SRSF7/JUNB/HSPA8/KLF4/HSPH1/HSP90AA1/JUN/DNAJA1	16
MD66	TF	binding	ZBTB1	ZBTB1	15/144	2898/56227	0.0075988096768138	0.0481516409112384	0.0393815861338631	EGLN3/HNRNPA2B1/CKS2/TFRC/UAP1/MYC/AMD1/CALM1/CYR61/BRD2/TUBB4B/IER2/HSPH1/FOS/FOSB	15
MD68	TF	binding	ZNF101	ZNF101	13/27	9329/56227	0.000140933948997628	0.0489040803021768	0.0489040803021768	CACYBP/RAP2B/EID1/HSBP1/PARK7/MYL6/CCT4/MRFAP1/RPSAP15/RPSAP12/RPSAP9/RPSAP58/RPSAP19	13
MD69	TF	binding	ZNF516	ZNF516	13/61	3233/56227	3.56441528812754e-05	0.0165192970531531	0.0160816414235443	RPS29/EIF4B/COMMD6/RPL4P4/FTH1P11/FTH1P20/EEF1A1P6/EEF1A1P5/FTH1P2/RP4-706A16.3/RPL23AP2/RPL23AP42/RPL23A	13
MD69	TF	binding	YY2	YY2	17/61	5398/56227	4.18563269927865e-05	0.0165192970531531	0.0160816414235443	EEF1B2/RPS29/RPL13AP7/EIF4B/EIF4BP6/EIF4BP7/RPL4P4/FTH1P5/FTH1P11/FTH1P16/FTH1/FTH1P7/FTH1P20/FTH1P10/TPT1P9/RPS2P5/RPS2P46	17
MD71	TF	binding	ETV6	ETV6	19/86	2768/56227	3.0551660974352e-08	3.70897164228633e-05	3.61795985222589e-05	RPL37/GAS5/RPS25/RPLP1/RPL27/RPL32/RPS18/RPLP2/RPL13AP5/RPL13AP25/RPL13A/RPS16/RPS27A/RPS8/RPS3/RPS6/RPL37A/RPS3A/RPL27A	19
MD71	TF	binding	ETV5	ETV5	20/86	3685/56227	5.53333606101269e-07	0.000335873498903471	0.000327631740454699	RPL37/GAS5/RPS7P1/RPL19/RPS25/RPLP1/RPL32/RPS18/RPLP2/RPL10AP6/RPL13AP5/RPL13AP25/RPS16/RPS27A/RPL31/RPS3/RPS6/RPL37A/RPS3A/RPL27A	20
MD71	TF	binding	ELK4	ELK4	23/86	5125/56227	1.79215471261719e-06	0.000725225273705754	0.000707429491822573	GAS5/RPS7P1/RPL5P34/RPL26/RPL19/RPL30/RACK1/RPS25/RPLP1/RPL32/RPS18/RPLP2/RPS11/RPL13AP5/RPL13AP25/RPS16/RPS27A/RPL6/RPS17/RPL37A/RPS3A/EEF1A1/RPL27A	23
MD71	TF	binding	ZBTB7A	ZBTB7A	26/86	7564/56227	4.11536202834149e-05	0.00991727798184689	0.0096739250234785	GAS5/RPS13/RPS7/RP11-371A22.1/RPL30/RACK1/RPLP1/RPL38/RPL32/RPS18/RPLP2/RPL8/RPL13AP5/RPL13AP25/RPL13A/RPS16/RPS27A/RPL3/RPL6/TPT1/RPS6/RPL37A/RPS3A/EEF1A1/RPL27A/RPL34	26
MD71	TF	binding	YY2	YY2	21/86	5398/56227	4.90145534522911e-05	0.00991727798184689	0.0096739250234785	RPL39/GAS5/COX7C/RPS13/RP11-371A22.1/RPS5/EEF2/RPL14/RPL15/RP11-234A1.1/RPS18/RPL8/RPS11/RPL13AP5/RPL13AP25/RPL13A/RPL3/RPS3/RPS17/RPS12/TPT1	21
MD71	TF	binding	ZNF200	ZNF200	22/86	6005/56227	7.64112974849924e-05	0.0115954143933476	0.0113108828513969	GAS5/RPS7P1/RPS5/RPL19/RPL30/RPS25/RPLP1/RPL32/RPS18/RPLP2/RPL13AP5/RPL13AP25/RPS27A/RPS24/RPL31/RPS3/RPL5/RPL9/RPS6/RPS3A/EEF1A1/RPL27A	22
MD71	TF	binding	ZNF121	ZNF121	77/86	40859/56227	0.000115373812667207	0.0148857553049973	0.0145204844516795	RP11-478C6.4/RPS3AP5/RPS3AP26/RPS3AP47/RPL35/RPL39/RPL37/GAS5/COX7C/RPL36/FAU/LRRC75A-AS1/RPS13/EIF3E/RPS7/RPL5P34/RPS5/RPL7A/RPL35A/EEF2/RPL7/RPL7P1/RPL26/RPL19/NAP1L1/RPS15A/RPL24/RPL14/RPL14P1/RPL30/RPL15/RACK1/RPS25/NACA/RPLP1/RPL27/RPL38/RPL32/RPL13/RP11-234A1.1/RPS18/RPLP2/RPL8/RPS11/RPL10AP6/RPL10A/RPL13AP5/RPL13AP25/RPL13A/RPS16/RPS27A/RPL22/RPL3/RPL6/RPS24/RPS4X/RPL4/RPLP0/RPS8/RPL31/RPL11/RPS20/RPS3/RPS17/RPS12/RPL5/TPT1/RPL9/RPL9P9/RPS6/RPL37A/RPS3A/EEF1A1/RPL27A/RPS23/RPL34/RPL23	77
MD71	TF	binding	ZNF117	ZNF117	55/86	24575/56227	0.000122617424258627	0.0148857553049973	0.0145204844516795	RP11-478C6.4/RPS3AP26/RPL35/RPL39/COX7C/RPL36/FAU/RPS13/EIF3E/RPS7/RPL5P34/RPS5/RPL7A/RPL35A/EEF2/RPL7/RPL7P1/RPS15A/RPL24/RPL30/RPL15/RACK1/NACA/RPL38/RPL13/RP11-234A1.1/RPS18/RPLP2/RPL8/RPS11/RPL13AP5/RPL13A/RPS16/RPL22/RPL3/RPL6/RPS24/RPS4X/RPL4/RPLP0/RPS8/RPL31/RPS20/RPS3/RPS17/RPS12/RPL5/TPT1/RPL9/RPS6/RPS3A/EEF1A1/RPL27A/RPS23/RPL23	55
MD71	TF	binding	ZNF181	ZNF181	15/86	3342/56227	0.000155554959919486	0.0171676110311142	0.0167463473597533	RPS3AP5/AC010468.1/RPS3AP6/RPS3AP26/RPS23P8/RPL37/RPL26/RPL24/RPL32/RPL8/RPLP0/RPL31/RPS20/RPS3A/EEF1A1	15
MD71	TF	binding	ELF2	ELF2	13/86	2658/56227	0.000196890321016744	0.0199187374761939	0.0194299658898103	GAS5/RPS7P1/RPS5/RPL26/RPL19/RACK1/RPS25/RPL32/RPL10AP6/RPL13AP25/RPL13A/RPL31/RPL23	13
MD71	TF	binding	ETV3	ETV3	12/86	2363/56227	0.000252196803904343	0.0235513015338363	0.0229733930682094	GAS5/RPL19/RPL30/RPLP1/RPL32/RPS18/RPLP2/RPL13AP5/RPL13AP25/RPS27A/RPS24/RPL27A	12
MD71	TF	binding	ZNF135	ZNF135	75/86	39953/56227	0.000324666752571009	0.0281532455443718	0.0274624132813824	RP11-478C6.4/RPS3AP5/RPS3AP26/RPS3AP47/RPL35/RPL39/RPS23P8/RPL37/GAS5/COX7C/RPL36/FAU/LRRC75A-AS1/RPS13/EIF3E/RPS7/RP11-371A22.1/RPL5P34/RPS5/RPL7A/RPL35A/EEF2/RPL7P23/RPL7P1/RPL26/RPL19/RPS15A/RPL24/RPL14/RPL14P1/RPL30/RACK1/RPS25/NACA/RPLP1/RPL27/RPL38/RPL32/RPL13/RP11-234A1.1/RPS18/RPLP2/RPL8/RPS11/RPL10A/RPL13AP5/RPL13A/RPS16/RPS27A/RPL22/RPL3/RPL6/RPS24/RPS4X/RPL4/RPLP0/RPS8/RPL31/RPL11/RPS20/RPS3/RPS17/RPS12/RPL5/TPT1/RPL9/RPL9P9/RPS6/RPL37A/RPS3A/EEF1A1/RPL27A/RPS23/RPL34/RPL23	75
MD71	TF	binding	ELF4	ELF4	15/86	3728/56227	0.000500277637831858	0.0404891368218584	0.0394956029867257	RPL37/GAS5/RPS7P1/RPS5/EEF2/RPL19/RPS25/RPL32/RPS18/RPLP2/RPL10AP6/RPL13AP5/RPL13AP25/RPL13A/RPL31	15
MD72	TF	binding	ZNF234	ZNF234	13/23	5217/56227	1.73886369690424e-08	1.47281755127789e-05	1.2263565020272e-05	CPSF7/MTRNR2L12/MT-ATP8/MT-ND3/MT-ND1/MT-CO2/MT-CO3/MT-RNR1/MT-RNR2/MT-ND5/MT-CYB/MT-ATP6/MT-ND4	13
MD72	TF	binding	FOXL2	FOXL2	7/23	962/56227	8.10656202336705e-08	2.2940000983293e-05	1.91012249534659e-05	NUP50/MT-ATP8/MT-ND3/MT-CO2/MT-CO3/MT-ATP6/MT-ND4	7
MD72	TF	binding	ZNF550	ZNF550	7/23	1210/56227	3.80971708735163e-07	6.45366074597365e-05	5.37370620742229e-05	MT-ATP8/MT-ND3/MT-CO2/MT-CO3/MT-ND5/MT-ATP6/MT-ND4	7
MD72	TF	binding	MYBL1	MYBL1	5/23	433/56227	7.94366374861441e-07	9.61183313582344e-05	8.00339054371678e-05	MT-ATP8/MT-ND3/MT-CO3/MT-ATP6/MT-ND4	5
MD72	TF	binding	ZNF789	ZNF789	8/23	2210/56227	1.62422226802635e-06	0.00017196453262729	0.000143188015733902	MT-ATP8/MT-ND3/MT-CO2/MT-CO1/MT-CO3/MT-ND2/MT-ATP6/MT-ND4	8
MD72	TF	binding	HOXA5	HOXA5	9/23	3372/56227	3.75196363710727e-06	0.000317791320062986	0.00026461217230125	TNFRSF1A/MT-ATP8/MT-ND3/MT-CO2/MT-CO3/MT-ND5/MT-CYB/MT-ATP6/MT-ND4	9
MD72	TF	binding	CRX	CRX	10/23	4630/56227	5.94864979281784e-06	0.000419875531209726	0.000349613628174382	TNFRSF1A/MT-ND3/MT-CO2/MTCO1P12/MT-CO1/MT-CO3/MT-ND5/MT-ND2/MT-ATP6/MT-ND4	10
MD72	TF	binding	ZNF565	ZNF565	8/23	2774/56227	8.73927600973685e-06	0.000530194275207228	0.000441471651511642	MAGT1/CPSF7/MT-ATP8/MT-ND3/MT-CO2/MT-CO3/MT-ATP6/MT-ND4	8
MD72	TF	binding	ZBTB46	ZBTB46	8/23	3015/56227	1.60509130180352e-05	0.000906341555085052	0.000754674506812881	TMEM218/MT-ATP8/MT-ND3/MT-CO2/MT-CO3/MT-ND5/MT-ATP6/MT-ND4	8
MD72	TF	binding	ZNF621	ZNF621	4/23	452/56227	3.23281856814043e-05	0.00171137332950934	0.00142499239516716	LAPTM4B/MT-ND1/MT-RNR2/MT-ND2	4
MD72	TF	binding	GLIS3	GLIS3	9/23	4467/56227	3.64724435249585e-05	0.00181718586268469	0.00151309827626763	CPSF7/TNFRSF1A/MT-ATP8/MT-ND3/MT-CO2/MT-CO3/MT-ND5/MT-ATP6/MT-ND4	9
MD72	TF	binding	SOX6	SOX6	7/23	2452/56227	3.93215372890374e-05	0.00185029678243415	0.00154066842009679	MT-ATP8/MT-ND3/MT-CO2/MT-CO3/MT-ND5/MT-CYB/MT-ATP6	7
MD72	TF	binding	ZNF506	ZNF506	13/23	10632/56227	6.60281541286436e-05	0.00254208393395278	0.0021166920223058	LAPTM4B/MT-ATP8/MT-ND3/MT-ND1/MT-CO2/MTCO1P12/MT-CO1/MT-CO3/MT-ND5/MT-ND2/MT-CYB/MT-ATP6/MT-ND4	13
MD72	TF	binding	CUX1	CUX1	4/23	620/56227	0.000109749188632541	0.00387323178215676	0.00322508580630713	TMEM218/LAPTM4B/MT-RNR1/MT-RNR2	4
